#t	vest	vdin	vexp
458.75000000000000	 11.91932105672585	 11.83711192474095	 11.86000000000000f
459.00000000000000	 11.91934274920007	 11.83785393485460	 11.86500000000000f
459.25000000000000	 11.91936444171378	 11.83858849061646	 11.86500000000000f
459.50000000000000	 11.91938613426696	 11.83931566918547	 11.86500000000000f
459.75000000000000	 11.91940782685962	 11.84003554692171	 11.86500000000000f
460.00000000000000	 11.91942951949177	 11.84074819939476	 11.86500000000000f
460.25000000000000	 11.91945121216339	 11.84145370139182	 11.86500000000000f
460.50000000000000	 11.91947290487449	 11.84215212692583	 11.86500000000000f
460.75000000000000	 11.91949459762507	 11.84284354924349	 11.86500000000000f
461.00000000000000	 11.91951629041513	 11.84352804083320	 11.86500000000000f
461.25000000000000	 11.91953798324467	 11.84420567343291	 11.86500000000000f
461.50000000000000	 11.91955967611369	 11.84487651803788	 11.86500000000000f
461.75000000000000	 11.91958136902219	 11.84554064490837	 11.86500000000000f
462.00000000000000	 11.91960306197016	 11.84619812357727	 11.86500000000000f
462.25000000000000	 11.91962475495762	 11.84684902285761	 11.86500000000000f
462.50000000000000	 11.91964644798456	 11.84749341085004	 11.86500000000000f
462.75000000000000	 11.91966814105098	 11.84813135495017	 11.87000000000000f
463.00000000000000	 11.91968983415688	 11.84876292185591	 11.87000000000000f
463.25000000000000	 11.91971152730226	 11.84938817757466	 11.87000000000000f
463.50000000000000	 11.91973322048712	 11.85000718743048	 11.87000000000000f
463.75000000000000	 11.91975491371146	 11.85062001607116	 11.87000000000000f
464.00000000000000	 11.91977660697528	 11.85122672747524	 11.87000000000000f
464.25000000000000	 11.91979830027858	 11.85182738495889	 11.87000000000000f
464.50000000000000	 11.91981999362136	 11.85242205118283	 11.87000000000000f
464.75000000000000	 11.91984168700362	 11.85301078815909	 11.87000000000000f
465.00000000000000	 11.91986338042536	 11.85359365725769	 11.87000000000000f
465.25000000000000	 11.91988507388658	 11.85417071921337	 11.87000000000000f
465.50000000000000	 11.91990676738729	 11.85474203413209	 11.87000000000000f
465.75000000000000	 11.91992846092747	 11.85530766149759	 11.87000000000000f
466.00000000000000	 11.91995015450714	 11.85586766017780	 11.87000000000000f
466.25000000000000	 11.91997184812629	 11.85642208843124	 11.87000000000000f
466.50000000000000	 11.91999354178491	 11.85697100391332	 11.87000000000000f
466.75000000000000	 11.92001523548302	 11.85751446368259	 11.87000000000000f
467.00000000000000	 11.92003692922061	 11.85805252420690	 11.87000000000000f
467.25000000000000	 11.92005862299768	 11.85858524136956	 11.87000000000000f
467.50000000000000	 11.92008031681424	 11.85911267047534	 11.87000000000000f
467.75000000000000	 11.92010201067027	 11.85963486625650	 11.87000000000000f
468.00000000000000	 11.92012370456579	 11.86015188287868	 11.87000000000000f
468.25000000000000	 11.92014539850079	 11.86066377394684	 11.87500000000000f
468.50000000000000	 11.92016709247527	 11.86117059251096	 11.87500000000000f
468.75000000000000	 11.92018878648923	 11.86167239107187	 11.87500000000000f
469.00000000000000	 11.92021048054267	 11.86216922158691	 11.87500000000000f
469.25000000000000	 11.92023217463560	 11.86266113547554	 11.87500000000000f
469.50000000000000	 11.92025386876800	 11.86314818362495	 11.87500000000000f
469.75000000000000	 11.92027556293989	 11.86363041639551	 11.87500000000000f
470.00000000000000	 11.92029725715127	 11.86410788362630	 11.87500000000000f
470.25000000000000	 11.92031895140212	 11.86458063464044	 11.87500000000000f
470.50000000000000	 11.92034064569245	 11.86504871825046	 11.87500000000000f
470.75000000000000	 11.92036234002227	 11.86551218276361	 11.87500000000000f
471.00000000000000	 11.92038403439157	 11.86597107598705	 11.87500000000000f
471.25000000000000	 11.92040572880036	 11.86642544523305	 11.87500000000000f
471.50000000000000	 11.92042742324862	 11.86687533732412	 11.87500000000000f
471.75000000000000	 11.92044911773637	 11.86732079859805	 11.87500000000000f
472.00000000000000	 11.92047081226360	 11.86776187491297	 11.87500000000000f
472.25000000000000	 11.92049250683032	 11.86819861165229	 11.87500000000000f
472.50000000000000	 11.92051420143651	 11.86863105372963	 11.87500000000000f
472.75000000000000	 11.92053589608219	 11.86905924559366	 11.87500000000000f
473.00000000000000	 11.92055759076735	 11.86948323123295	 11.87500000000000f
473.25000000000000	 11.92057928549200	 11.86990305418069	 11.87500000000000f
473.50000000000000	 11.92060098025613	 11.87031875751944	 11.87500000000000f
473.75000000000000	 11.92062267505974	 11.87073038388580	 11.87500000000000f
474.00000000000000	 11.92064436990283	 11.87113797547499	 11.87500000000000f
474.25000000000000	 11.92066606478542	 11.87154157404545	 11.87500000000000f
474.50000000000000	 11.92068775970748	 11.87194122092335	 11.87500000000000f
474.75000000000000	 11.92070945466902	 11.87233695700708	 11.87500000000000f
475.00000000000000	 11.92073114967005	 11.87272882277166	 11.87500000000000f
475.25000000000000	 11.92075284471056	 11.87311685827313	 11.87500000000000f
475.50000000000000	 11.92077453979056	 11.87350110315290	 11.87500000000000f
475.75000000000000	 11.92079623491004	 11.87388159664202	 11.87500000000000f
476.00000000000000	 11.92081793006900	 11.87425837756545	 11.87500000000000f
476.25000000000000	 11.92083962526745	 11.87463148434626	 11.87500000000000f
476.50000000000000	 11.92086132050539	 11.87500095500978	 11.87500000000000f
476.75000000000000	 11.92088301578280	 11.87536682718773	 11.87500000000000f
477.00000000000000	 11.92090471109970	 11.87572913812228	 11.88000000000000f
477.25000000000000	 11.92092640645609	 11.87608792467011	 11.88000000000000f
477.50000000000000	 11.92094810185196	 11.87644322330637	 11.88000000000000f
477.75000000000000	 11.92096979728731	 11.87679507012864	 11.88000000000000f
478.00000000000000	 11.92099149276215	 11.87714350086088	 11.88000000000000f
478.25000000000000	 11.92101318827647	 11.87748855085721	 11.88000000000000f
478.50000000000000	 11.92103488383028	 11.87783025510583	 11.88000000000000f
478.75000000000000	 11.92105657942357	 11.87816864823276	 11.88000000000000f
479.00000000000000	 11.92107827505634	 11.87850376450560	 11.88000000000000f
479.25000000000000	 11.92109997072860	 11.87883563783722	 11.88000000000000f
479.50000000000000	 11.92112166644035	 11.87916430178949	 11.88000000000000f
479.75000000000000	 11.92114336219158	 11.87948978957684	 11.88000000000000f
480.00000000000000	 11.92116505798230	 11.87981213406992	 11.88000000000000f
480.25000000000000	 11.92118675381250	 11.88013136779913	 11.88000000000000f
480.50000000000000	 11.92120844968218	 11.88044752295813	 11.88000000000000f
480.75000000000000	 11.92123014559136	 11.88076063140735	 11.88000000000000f
481.00000000000000	 11.92125184154001	 11.88107072467744	 11.88000000000000f
481.25000000000000	 11.92127353752815	 11.88137783397267	 11.88000000000000f
481.50000000000000	 11.92129523355578	 11.88168199017431	 11.88000000000000f
481.75000000000000	 11.92131692962289	 11.88198322384401	 11.88000000000000f
482.00000000000000	 11.92133862572949	 11.88228156522702	 11.88000000000000f
482.25000000000000	 11.92136032187558	 11.88257704425558	 11.88000000000000f
482.50000000000000	 11.92138201806114	 11.88286969055208	 11.88000000000000f
482.75000000000000	 11.92140371428620	 11.88315953343229	 11.88000000000000f
483.00000000000000	 11.92142541055074	 11.88344660190855	 11.88000000000000f
483.25000000000000	 11.92144710685477	 11.88373092469289	 11.88000000000000f
483.50000000000000	 11.92146880319828	 11.88401253020014	 11.88000000000000f
483.75000000000000	 11.92149049958128	 11.88429144655104	 11.88000000000000f
484.00000000000000	 11.92151219600377	 11.88456770157522	 11.88000000000000f
484.25000000000000	 11.92153389246574	 11.88484132281430	 11.88000000000000f
484.50000000000000	 11.92155558896720	 11.88511233752478	 11.88000000000000f
484.75000000000000	 11.92157728550814	 11.88538077268107	 11.88000000000000f
485.00000000000000	 11.92159898208858	 11.88564665497836	 11.88000000000000f
485.25000000000000	 11.92162067870849	 11.88591001083552	 11.88000000000000f
485.50000000000000	 11.92164237536790	 11.88617086639799	 11.88000000000000f
485.75000000000000	 11.92166407206679	 11.88642924754058	 11.88000000000000f
486.00000000000000	 11.92168576880517	 11.88668517987027	 11.88000000000000f
486.25000000000000	 11.92170746558303	 11.88693868872901	 11.88000000000000f
486.50000000000000	 11.92172916240038	 11.88718979919643	 11.88000000000000f
486.75000000000000	 11.92175085925722	 11.88743853609259	 11.88000000000000f
487.00000000000000	 11.92177255615354	 11.88768492398064	 11.88000000000000f
487.25000000000000	 11.92179425308936	 11.88792898716949	 11.88000000000000f
487.50000000000000	 11.92181595006466	 11.88817074971644	 11.88000000000000f
487.75000000000000	 11.92183764707944	 11.88841023542980	 11.88000000000000f
488.00000000000000	 11.92185934413372	 11.88864746787143	 11.88000000000000f
488.25000000000000	 11.92188104122748	 11.88888247035934	 11.88000000000000f
488.50000000000000	 11.92190273836073	 11.88911526597018	 11.88000000000000f
488.75000000000000	 11.92192443553346	 11.88934587754175	 11.88000000000000f
489.00000000000000	 11.92194613274569	 11.88957432767547	 11.88000000000000f
489.25000000000000	 11.92196782999740	 11.88980063873882	 11.88500000000000f
489.50000000000000	 11.92198952728860	 11.89002483286778	 11.88500000000000f
489.75000000000000	 11.92201122461929	 11.89024693196923	 11.88500000000000f
490.00000000000000	 11.92203292198946	 11.89046695772329	 11.88500000000000f
490.25000000000000	 11.92205461939913	 11.89068493158568	 11.88500000000000f
490.50000000000000	 11.92207631684828	 11.89090087479006	 11.88500000000000f
490.75000000000000	 11.92209801433691	 11.89111480835033	 11.88500000000000f
491.00000000000000	 11.92211971186504	 11.89132675306288	 11.88500000000000f
491.25000000000000	 11.92214140943266	 11.89153672950885	 11.88500000000000f
491.50000000000000	 11.92216310703976	 11.89174475805637	 11.88500000000000f
491.75000000000000	 11.92218480468635	 11.89195085886275	 11.88500000000000f
492.00000000000000	 11.92220650237243	 11.89215505187669	 11.88500000000000f
492.25000000000000	 11.92222820009800	 11.89235735684040	 11.88500000000000f
492.50000000000000	 11.92224989786306	 11.89255779329176	 11.88500000000000f
492.75000000000000	 11.92227159566761	 11.89275638056645	 11.88500000000000f
493.00000000000000	 11.92229329351164	 11.89295313780001	 11.88500000000000f
493.25000000000000	 11.92231499139517	 11.89314808392993	 11.88500000000000f
493.50000000000000	 11.92233668931818	 11.89334123769770	 11.88500000000000f
493.75000000000000	 11.92235838728068	 11.89353261765085	 11.88500000000000f
494.00000000000000	 11.92238008528267	 11.89372224214491	 11.88500000000000f
494.25000000000000	 11.92240178332415	 11.89391012934548	 11.88500000000000f
494.50000000000000	 11.92242348140512	 11.89409629723011	 11.88500000000000f
494.75000000000000	 11.92244517952558	 11.89428076359030	 11.88500000000000f
495.00000000000000	 11.92246687768553	 11.89446354603341	 11.88500000000000f
495.25000000000000	 11.92248857588497	 11.89464466198458	 11.88500000000000f
495.50000000000000	 11.92251027412389	 11.89482412868859	 11.88500000000000f
495.75000000000000	 11.92253197240231	 11.89500196321173	 11.88500000000000f
496.00000000000000	 11.92255367072022	 11.89517818244370	 11.88500000000000f
496.25000000000000	 11.92257536907761	 11.89535280309934	 11.88500000000000f
496.50000000000000	 11.92259706747450	 11.89552584172054	 11.88500000000000f
496.75000000000000	 11.92261876591087	 11.89569731467799	 11.88500000000000f
497.00000000000000	 11.92264046438674	 11.89586723817290	 11.88500000000000f
497.25000000000000	 11.92266216290209	 11.89603562823886	 11.88500000000000f
497.50000000000000	 11.92268386145694	 11.89620250074348	 11.88500000000000f
497.75000000000000	 11.92270556005127	 11.89636787139018	 11.88500000000000f
498.00000000000000	 11.92272725868510	 11.89653175571984	 11.88500000000000f
498.25000000000000	 11.92274895735842	 11.89669416911248	 11.88500000000000f
498.50000000000000	 11.92277065607122	 11.89685512678897	 11.88500000000000f
498.75000000000000	 11.92279235482352	 11.89701464381265	 11.88500000000000f
499.00000000000000	 11.92281405361530	 11.89717273509097	 11.88500000000000f
499.25000000000000	 11.92283575244658	 11.89732941537706	 11.88500000000000f
499.50000000000000	 11.92285745131735	 11.89748469927140	 11.88500000000000f
499.75000000000000	 11.92287915022761	 11.89763860122335	 11.88500000000000f
500.00000000000000	 11.92290084917736	 11.89779113553273	 11.88500000000000f
500.25000000000000	 11.92292254816660	 11.89794231635137	 11.88500000000000f
500.50000000000000	 11.92294424719533	 11.89809215768463	 11.88500000000000f
500.75000000000000	 11.92296594626355	 11.89824067339292	 11.88500000000000f
501.00000000000000	 11.92298764537126	 11.89838787719323	 11.88500000000000f
501.25000000000000	 11.92300934451847	 11.89853378266057	 11.88500000000000f
501.50000000000000	 11.92303104370517	 11.89867840322944	 11.88500000000000f
501.75000000000000	 11.92305274293135	 11.89882175219535	 11.88500000000000f
502.00000000000000	 11.92307444219703	 11.89896384271617	 11.88500000000000f
502.25000000000000	 11.92309614150220	 11.89910468781362	 11.88500000000000f
502.50000000000000	 11.92311784084686	 11.89924430037465	 11.88500000000000f
502.75000000000000	 11.92313954023101	 11.89938269315284	 11.89000000000000f
503.00000000000000	 11.92316123965466	 11.89951987876978	 11.88500000000000f
503.25000000000000	 11.92318293911779	 11.89965586971644	 11.88500000000000f
503.50000000000000	 11.92320463862042	 11.89979067835452	 11.89000000000000f
503.75000000000000	 11.92322633816254	 11.89992431691780	 11.89000000000000f
504.00000000000000	 11.92324803774415	 11.90005679751342	 11.89000000000000f
504.25000000000000	 11.92326973736525	 11.90018813212326	 11.89000000000000f
504.50000000000000	 11.92329143702585	 11.90031833260518	 11.89000000000000f
504.75000000000000	 11.92331313672594	 11.90044741069433	 11.89000000000000f
505.00000000000000	 11.92333483646552	 11.90057537800440	 11.89000000000000f
505.25000000000000	 11.92335653624459	 11.90070224602891	 11.89000000000000f
505.50000000000000	 11.92337823606315	 11.90082802614242	 11.89000000000000f
505.75000000000000	 11.92339993592121	 11.90095272960179	 11.89000000000000f
506.00000000000000	 11.92342163581876	 11.90107636754737	 11.89000000000000f
506.25000000000000	 11.92344333575580	 11.90119895100423	 11.89000000000000f
506.50000000000000	 11.92346503573234	 11.90132049088335	 11.89000000000000f
506.75000000000000	 11.92348673574836	 11.90144099798276	 11.89000000000000f
507.00000000000000	 11.92350843580388	 11.90156048298879	 11.89000000000000f
507.25000000000000	 11.92353013589890	 11.90167895647715	 11.89000000000000f
507.50000000000000	 11.92355183603340	 11.90179642891412	 11.89000000000000f
507.75000000000000	 11.92357353620740	 11.90191291065765	 11.89000000000000f
508.00000000000000	 11.92359523642089	 11.90202841195852	 11.89000000000000f
508.25000000000000	 11.92361693667388	 11.90214294296141	 11.89000000000000f
508.50000000000000	 11.92363863696636	 11.90225651370602	 11.89000000000000f
508.75000000000000	 11.92366033729833	 11.90236913412818	 11.89000000000000f
509.00000000000000	 11.92368203766979	 11.90248081406084	 11.89000000000000f
509.25000000000000	 11.92370373808075	 11.90259156323526	 11.89000000000000f
509.50000000000000	 11.92372543853120	 11.90270139128195	 11.89000000000000f
509.75000000000000	 11.92374713902115	 11.90281030773177	 11.89000000000000f
510.00000000000000	 11.92376883955059	 11.90291832201695	 11.89000000000000f
510.25000000000000	 11.92379054011952	 11.90302544347211	 11.89000000000000f
510.50000000000000	 11.92381224072795	 11.90313168133529	 11.89000000000000f
510.75000000000000	 11.92383394137587	 11.90323704474890	 11.89000000000000f
511.00000000000000	 11.92385564206328	 11.90334154276074	 11.89000000000000f
511.25000000000000	 11.92387734279019	 11.90344518432503	 11.89000000000000f
511.50000000000000	 11.92389904355659	 11.90354797830326	 11.89000000000000f
511.75000000000000	 11.92392074436249	 11.90364993346526	 11.89000000000000f
512.00000000000000	 11.92394244520788	 11.90375105849010	 11.89000000000000f
512.25000000000000	 11.92396414609276	 11.90385136196704	 11.89000000000000f
512.50000000000000	 11.92398584701714	 11.90395085239643	 11.89000000000000f
512.75000000000000	 11.92400754798101	 11.90404953819068	 11.89000000000000f
513.00000000000000	 11.92402924898438	 11.90414742767515	 11.89000000000000f
513.25000000000000	 11.92405095002725	 11.90424452908903	 11.89000000000000f
513.50000000000000	 11.92407265110960	 11.90434085058626	 11.89000000000000f
513.75000000000000	 11.92409435223145	 11.90443640023640	 11.89000000000000f
514.00000000000000	 11.92411605339280	 11.90453118602550	 11.89000000000000f
514.25000000000000	 11.92413775459364	 11.90462521585697	 11.89000000000000f
514.50000000000000	 11.92415945583398	 11.90471849755245	 11.89000000000000f
514.75000000000000	 11.92418115711381	 11.90481103885261	 11.89000000000000f
515.00000000000000	 11.92420285843314	 11.90490284741805	 11.89000000000000f
515.25000000000000	 11.92422455979196	 11.90499393083007	 11.89000000000000f
515.50000000000000	 11.92424626119028	 11.90508429659155	 11.89000000000000f
515.75000000000000	 11.92426796262809	 11.90517395212770	 11.89000000000000f
516.00000000000000	 11.92428966410540	 11.90526290478691	 11.89000000000000f
516.25000000000000	 11.92431136562220	 11.90535116184152	 11.89000000000000f
516.50000000000000	 11.92433306717850	 11.90543873048864	 11.89000000000000f
516.75000000000000	 11.92435476877429	 11.90552561785086	 11.89000000000000f
517.00000000000000	 11.92437647040958	 11.90561183097711	 11.89000000000000f
517.25000000000000	 11.92439817208437	 11.90569737684335	 11.89000000000000f
517.50000000000000	 11.92441987379865	 11.90578226235337	 11.89000000000000f
517.75000000000000	 11.92444157555243	 11.90586649433952	 11.89000000000000f
518.00000000000000	 11.92446327734570	 11.90595007956344	 11.89000000000000f
518.25000000000000	 11.92448497917847	 11.90603302471680	 11.89000000000000f
518.50000000000000	 11.92450668105073	 11.90611533642203	 11.89000000000000f
518.75000000000000	 11.92452838296249	 11.90619702123306	 11.89000000000000f
519.00000000000000	 11.92455008491375	 11.90627808563595	 11.89000000000000f
519.25000000000000	 11.92457178690451	 11.90635853604968	 11.89000000000000f
519.50000000000000	 11.92459348893476	 11.90643837882680	 11.89000000000000f
519.75000000000000	 11.92461519100450	 11.90651762025413	 11.89000000000000f
520.00000000000000	 11.92463689311375	 11.90659626655342	 11.89000000000000f
520.25000000000000	 11.92465859526249	 11.90667432388205	 11.89000000000000f
520.50000000000000	 11.92468029745072	 11.90675179833370	 11.89000000000000f
520.75000000000000	 11.92470199967845	 11.90682869593897	 11.89000000000000f
521.00000000000000	 11.92472370194569	 11.90690502266607	 11.89000000000000f
521.25000000000000	 11.92474540425241	 11.90698078442146	 11.89000000000000f
521.50000000000000	 11.92476710659864	 11.90705598705046	 11.89000000000000f
521.75000000000000	 11.92478880898436	 11.90713063633794	 11.89000000000000f
522.00000000000000	 11.92481051140958	 11.90720473800888	 11.89000000000000f
522.25000000000000	 11.92483221387429	 11.90727829772903	 11.89000000000000f
522.50000000000000	 11.92485391637850	 11.90735132110553	 11.89000000000000f
522.75000000000000	 11.92487561892221	 11.90742381368748	 11.89000000000000f
523.00000000000000	 11.92489732150542	 11.90749578096656	 11.89000000000000f
523.25000000000000	 11.92491902412812	 11.90756722837765	 11.89000000000000f
523.50000000000000	 11.92494072679033	 11.90763816129936	 11.89000000000000f
523.75000000000000	 11.92496242949202	 11.90770858505468	 11.89000000000000f
524.00000000000000	 11.92498413223322	 11.90777850491149	 11.89000000000000f
524.25000000000000	 11.92500583501392	 11.90784792608319	 11.89000000000000f
524.50000000000000	 11.92502753783411	 11.90791685372920	 11.89000000000000f
524.75000000000000	 11.92504924069380	 11.90798529295560	 11.89000000000000f
525.00000000000000	 11.92507094359299	 11.90805324881560	 11.89000000000000f
525.25000000000000	 11.92509264653167	 11.90812072631013	 11.89000000000000f
525.50000000000000	 11.92511434950986	 11.90818773038838	 11.89500000000000f
525.75000000000000	 11.92513605252754	 11.90825426594834	 11.89000000000000f
526.00000000000000	 11.92515775558472	 11.90832033783730	 11.89000000000000f
526.25000000000000	 11.92517945868140	 11.90838595085240	 11.89500000000000f
526.50000000000000	 11.92520116181758	 11.90845110974116	 11.89500000000000f
526.75000000000000	 11.92522286499326	 11.90851581920195	 11.89500000000000f
527.00000000000000	 11.92524456820843	 11.90858008388455	 11.89500000000000f
527.25000000000000	 11.92526627146310	 11.90864390839061	 11.89000000000000f
527.50000000000000	 11.92528797475727	 11.90870729727417	 11.89500000000000f
527.75000000000000	 11.92530967809095	 11.90877025504217	 11.89500000000000f
528.00000000000000	 11.92533138146412	 11.90883278615489	 11.89000000000000f
528.25000000000000	 11.92535308487678	 11.90889489502646	 11.89500000000000f
528.50000000000000	 11.92537478832895	 11.90895658602537	 11.89500000000000f
528.75000000000000	 11.92539649182062	 11.90901786347487	 11.89500000000000f
529.00000000000000	 11.92541819535178	 11.90907873165350	 11.89500000000000f
529.25000000000000	 11.92543989892245	 11.90913919479553	 11.89500000000000f
529.50000000000000	 11.92546160253261	 11.90919925709141	 11.89500000000000f
529.75000000000000	 11.92548330618227	 11.90925892268823	 11.89500000000000f
530.00000000000000	 11.92550500987144	 11.90931819569018	 11.89500000000000f
530.25000000000000	 11.92552671360010	 11.90937708015898	 11.89500000000000f
530.50000000000000	 11.92554841736826	 11.90943558011433	 11.89500000000000f
530.75000000000000	 11.92557012117592	 11.90949369953434	 11.89500000000000f
531.00000000000000	 11.92559182502308	 11.90955144235594	 11.89500000000000f
531.25000000000000	 11.92561352890974	 11.90960881247534	 11.89500000000000f
531.50000000000000	 11.92563523283590	 11.90966581374846	 11.89500000000000f
531.75000000000000	 11.92565693680156	 11.90972244999127	 11.89500000000000f
532.00000000000000	 11.92567864080672	 11.90977872498032	 11.89500000000000f
532.25000000000000	 11.92570034485138	 11.90983464245302	 11.89500000000000f
532.50000000000000	 11.92572204893555	 11.90989020610818	 11.89500000000000f
532.75000000000000	 11.92574375305920	 11.90994541960628	 11.89500000000000f
533.00000000000000	 11.92576545722237	 11.91000028656996	 11.89500000000000f
533.25000000000000	 11.92578716142503	 11.91005481058436	 11.89500000000000f
533.50000000000000	 11.92580886566719	 11.91010899519755	 11.89500000000000f
533.75000000000000	 11.92583056994885	 11.91016284392087	 11.89500000000000f
534.00000000000000	 11.92585227427001	 11.91021636022933	 11.89500000000000f
534.25000000000000	 11.92587397863068	 11.91026954756200	 11.89500000000000f
534.50000000000000	 11.92589568303084	 11.91032240932236	 11.89500000000000f
534.75000000000000	 11.92591738747051	 11.91037494887866	 11.89500000000000f
535.00000000000000	 11.92593909194967	 11.91042716956434	 11.89500000000000f
535.25000000000000	 11.92596079646834	 11.91047907467830	 11.89500000000000f
535.50000000000000	 11.92598250102650	 11.91053066748536	 11.89500000000000f
535.75000000000000	 11.92600420562417	 11.91058195121652	 11.89500000000000f
536.00000000000000	 11.92602591026134	 11.91063292906938	 11.89500000000000f
536.25000000000000	 11.92604761493801	 11.91068360420843	 11.89500000000000f
536.50000000000000	 11.92606931965418	 11.91073397976545	 11.89500000000000f
536.75000000000000	 11.92609102440986	 11.91078405883979	 11.89500000000000f
537.00000000000000	 11.92611272920503	 11.91083384449875	 11.89500000000000f
537.25000000000000	 11.92613443403971	 11.91088333977789	 11.89500000000000f
537.50000000000000	 11.92615613891389	 11.91093254768137	 11.89500000000000f
537.75000000000000	 11.92617784382757	 11.91098147118224	 11.89500000000000f
538.00000000000000	 11.92619954878075	 11.91103011322284	 11.89500000000000f
538.25000000000000	 11.92622125377343	 11.91107847671502	 11.89500000000000f
538.50000000000000	 11.92624295880561	 11.91112656454053	 11.89500000000000f
538.75000000000000	 11.92626466387730	 11.91117437955131	 11.89500000000000f
539.00000000000000	 11.92628636898849	 11.91122192456977	 11.89500000000000f
539.25000000000000	 11.92630807413918	 11.91126920238913	 11.89500000000000f
539.50000000000000	 11.92632977932937	 11.91131621577373	 11.89500000000000f
539.75000000000000	 11.92635148455907	 11.91136296745928	 11.89500000000000f
540.00000000000000	 11.92637318982826	 11.91140946015321	 11.89500000000000f
540.25000000000000	 11.92639489513696	 11.91145569653492	 11.89500000000000f
540.50000000000000	 11.92641660048516	 11.91150167925610	 11.89500000000000f
540.75000000000000	 11.92643830587287	 11.91154741094101	 11.89500000000000f
541.00000000000000	 11.92646001130007	 11.91159289418674	 11.89500000000000f
541.25000000000000	 11.92648171676678	 11.91163813156355	 11.89500000000000f
541.50000000000000	 11.92650342227300	 11.91168312561506	 11.89500000000000f
541.75000000000000	 11.92652512781871	 11.91172787885861	 11.89500000000000f
542.00000000000000	 11.92654683340393	 11.91177239378547	 11.89500000000000f
542.25000000000000	 11.92656853902865	 11.91181667286117	 11.89500000000000f
542.50000000000000	 11.92659024469287	 11.91186071852569	 11.89500000000000f
542.75000000000000	 11.92661195039660	 11.91190453319380	 11.89500000000000f
543.00000000000000	 11.92663365613983	 11.91194811925527	 11.89500000000000f
543.25000000000000	 11.92665536192256	 11.91199147907516	 11.89500000000000f
543.50000000000000	 11.92667706774480	 11.91203461499405	 11.89500000000000f
543.75000000000000	 11.92669877360654	 11.91207752932830	 11.89500000000000f
544.00000000000000	 11.92672047950778	 11.91212022437032	 11.89500000000000f
544.25000000000000	 11.92674218544852	 11.91216270238880	 11.89500000000000f
544.50000000000000	 11.92676389142878	 11.91220496562896	 11.89500000000000f
544.75000000000000	 11.92678559744853	 11.91224701631278	 11.89500000000000f
545.00000000000000	 11.92680730350779	 11.91228885663927	 11.89500000000000f
545.25000000000000	 11.92682900960655	 11.91233048878467	 11.89500000000000f
545.50000000000000	 11.92685071574481	 11.91237191490273	 11.89500000000000f
545.75000000000000	 11.92687242192258	 11.91241313712490	 11.89500000000000f
546.00000000000000	 11.92689412813985	 11.91245415756058	 11.89500000000000f
546.25000000000000	 11.92691583439663	 11.91249497829736	 11.89500000000000f
546.50000000000000	 11.92693754069291	 11.91253560140121	 11.89500000000000f
546.75000000000000	 11.92695924702870	 11.91257602891676	 11.89500000000000f
547.00000000000000	 11.92698095340399	 11.91261626286746	 11.89500000000000f
547.25000000000000	 11.92700265981878	 11.91265630525583	 11.89500000000000f
547.50000000000000	 11.92702436627308	 11.91269615806370	 11.89500000000000f
547.75000000000000	 11.92704607276688	 11.91273582325235	 11.89500000000000f
548.00000000000000	 11.92706777930019	 11.91277530276280	 11.89500000000000f
548.25000000000000	 11.92708948587300	 11.91281459851601	 11.89500000000000f
548.50000000000000	 11.92711119248532	 11.91285371241301	 11.89500000000000f
548.75000000000000	 11.92713289913714	 11.91289264633522	 11.89500000000000f
549.00000000000000	 11.92715460582846	 11.91293140214456	 11.89500000000000f
549.25000000000000	 11.92717631255930	 11.91296998168371	 11.89500000000000f
549.50000000000000	 11.92719801932963	 11.91300838677627	 11.89500000000000f
549.75000000000000	 11.92721972613947	 11.91304661922698	 11.89500000000000f
550.00000000000000	 11.92724143298882	 11.91308468082192	 11.89500000000000f
550.25000000000000	 11.92726313987767	 11.91312257332868	 11.89500000000000f
550.50000000000000	 11.92728484680603	 11.91316029849657	 11.89500000000000f
550.75000000000000	 11.92730655377389	 11.91319785805680	 11.89500000000000f
551.00000000000000	 11.92732826078126	 11.91323525372268	 11.89500000000000f
551.25000000000000	 11.92734996782813	 11.91327248718978	 11.89500000000000f
551.50000000000000	 11.92737167491451	 11.91330956013614	 11.89500000000000f
551.75000000000000	 11.92739338204039	 11.91334647422244	 11.89500000000000f
552.00000000000000	 11.92741508920578	 11.91338323109217	 11.89500000000000f
552.25000000000000	 11.92743679641068	 11.91341983237184	 11.89500000000000f
552.50000000000000	 11.92745850365508	 11.91345627967112	 11.89500000000000f
552.75000000000000	 11.92748021093899	 11.91349257458302	 11.89500000000000f
553.00000000000000	 11.92750191826240	 11.91352871868407	 11.89500000000000f
553.25000000000000	 11.92752362562532	 11.91356471353453	 11.89500000000000f
553.50000000000000	 11.92754533302775	 11.91360056067846	 11.89500000000000f
553.75000000000000	 11.92756704046968	 11.91363626164400	 11.89500000000000f
554.00000000000000	 11.92758874795112	 11.91367181794344	 11.89500000000000f
554.25000000000000	 11.92761045547206	 11.91370723107345	 11.89500000000000f
554.50000000000000	 11.92763216303251	 11.91374250251521	 11.90000000000000f
554.75000000000000	 11.92765387063247	 11.91377763373459	 11.90000000000000f
555.00000000000000	 11.92767557827193	 11.91381262618227	 11.90000000000000f
555.25000000000000	 11.92769728595091	 11.91384748129394	 11.89500000000000f
555.50000000000000	 11.92771899366938	 11.91388220049044	 11.90000000000000f
