#t	fxm	fym	fzm	fzp
  4.9205318169	  0.6825675433	  0.4718835442	  0.0000000000	  0.5580568695
  4.9275812894	  0.4197810851	  0.7004817552	  0.0000000000	  0.5771560891
  4.9346307619	  0.0899294547	  0.7985869346	  0.0000000000	  0.5951231814
  4.9416802344	  0.0000000000	  0.7514205608	  0.0000000000	  0.6119229029
  4.9487297069	  0.0000000000	  0.5704192487	  0.0000000000	  0.6275222999
  4.9557791795	  0.0000000000	  0.2909149628	  0.0000000000	  0.6418907732
  4.9628286520	  0.0000000000	  0.0000000000	  0.0000000000	  0.6550001380
  4.9698781245	  0.0000000000	  0.0000000000	  0.0000000000	  0.6668246797
  4.9769275970	  0.0000000000	  0.0000000000	  0.0000000000	  0.6773412036
  4.9839770695	  0.0000000000	  0.0000000000	  0.0000000000	  0.6865290810
  4.9910265420	  0.1640657738	  0.0000000000	  0.0000000000	  0.6943702892
  4.9980760146	  0.4442078965	  0.0000000000	  0.0000000000	  0.7008494472
  5.0051254871	  0.6361103062	  0.0000000000	  0.0000000000	  0.7059538458
  5.0121749596	  0.7044864649	  0.0000000000	  0.0000000000	  0.7096734723
  5.0192244321	  0.6372455952	  0.2949111456	  0.0000000000	  0.7120010306
  5.0262739046	  0.4476542515	  0.5397533686	  0.0000000000	  0.7129319548
  5.0333233771	  0.1718271902	  0.6803454036	  0.0000000000	  0.7124644191
  5.0403728497	  0.0000000000	  0.6899331817	  0.0000000000	  0.7105993404
  5.0474223222	  0.0000000000	  0.5662641220	  0.0000000000	  0.7073403773
  5.0544717947	  0.0000000000	  0.3320454281	  0.0000000000	  0.7026939223
  5.0615212672	  0.0000000000	  0.0000000000	  0.0000000000	  0.6966690899
  5.0685707397	  0.0000000000	  0.0000000000	  0.0000000000	  0.6892776980
  5.0756202122	  0.0000000000	  0.0000000000	  0.0000000000	  0.6805342454
  5.0826696848	  0.0000000000	  0.0000000000	  0.0000000000	  0.6704558829
  5.0897191573	  0.1074785823	  0.0000000000	  0.0000000000	  0.6590623798
  5.0967686298	  0.4173469629	  0.0000000000	  0.0000000000	  0.6463760852
  5.1038181023	  0.6569425271	  0.0000000000	  0.0000000000	  0.6324218839
  5.1108675748	  0.7804888499	  0.0000000000	  0.0000000000	  0.6172271482
  5.1179170473	  0.7628506431	  0.2388978888	  0.0000000000	  0.6008216833
  5.1249665199	  0.6043213658	  0.5427978516	  0.0000000000	  0.5832376695
  5.1320159924	  0.3308304211	  0.7562275748	  0.0000000000	  0.5645095991
  5.1390654649	  0.0000000000	  0.8385822021	  0.0000000000	  0.5446742083
  5.1461149374	  0.0000000000	  0.7722629929	  0.0000000000	  0.5237704054
  5.1531644099	  0.0000000000	  0.5660661995	  0.0000000000	  0.5018391945
  5.1602138824	  0.0000000000	  0.2538671151	  0.0000000000	  0.4789235951
  5.1672633550	  0.0000000000	  0.0000000000	  0.0000000000	  0.4550685575
  5.1743128275	  0.0000000000	  0.0000000000	  0.0000000000	  0.4303208748
  5.1813623000	  0.0000000000	  0.0000000000	  0.0000000000	  0.4047290912
  5.1884117725	  0.0000000000	  0.0000000000	  0.0000000000	  0.3783434065
  5.1954612450	  0.1994356759	  0.0000000000	  0.0000000000	  0.3512155779
  5.2025107176	  0.5547883006	  0.0000000000	  0.0000000000	  0.3233988182
  5.2095601901	  0.8226320950	  0.0000000000	  0.0000000000	  0.2949476918
  5.2166096626	  0.9565653289	  0.0000000000	  0.0000000000	  0.2659180072
  5.2236591351	  0.9327170365	  0.2723411631	  0.0000000000	  0.2363667081
  5.2307086076	  0.7538232476	  0.6238344829	  0.0000000000	  0.2063517611
  5.2377580801	  0.4487250225	  0.8761813572	  0.0000000000	  0.1759320424
  5.2448075527	  0.0000000000	  0.9871077484	  0.0000000000	  0.1451672222
  5.2518570252	  0.0000000000	  0.9379438779	  0.0000000000	  0.1141176475
  5.2589064977	  0.0000000000	  0.7366033195	  0.0000000000	  0.0000000000
  5.2659559702	  0.0000000000	  0.4160504932	  0.0000000000	  0.0000000000
  5.2730054427	  0.0000000000	  0.0000000000	  0.0000000000	  0.0000000000
  5.2800549152	  0.0000000000	  0.0000000000	  0.0000000000	  0.0000000000
  5.2871043878	  0.0000000000	  0.0000000000	  0.0000000000	  0.0000000000
  5.2941538603	  0.0000000000	  0.0000000000	  0.0000000000	  0.0000000000
  5.3012033328	  0.0000000000	  0.0000000000	  0.1060463054	  0.0000000000
  5.3082528053	  0.3778547579	  0.0000000000	  0.1371596490	  0.0000000000
  5.3153022778	  0.6978385162	  0.0000000000	  0.1680039455	  0.0000000000
  5.3223517503	  0.9064382867	  0.0000000000	  0.1985186918	  0.0000000000
  5.3294012229	  0.9735060617	  0.0000000000	  0.2286440315	  0.0000000000
  5.3364506954	  0.8917300779	  0.3716016623	  0.2583208718	  0.0000000000
  5.3435001679	  0.6770681612	  0.6774419755	  0.2874909997	  0.0000000000
  5.3505496404	  0.3654626940	  0.8755110404	  0.3160971963	  0.0000000000
  5.3575991129	  0.0000000000	  0.9389164269	  0.3440833488	  0.0000000000
  5.3646485854	  0.0000000000	  0.8621380999	  0.3713945606	  0.0000000000
  5.3716980580	  0.0000000000	  0.0000000000	  0.0000000000	  0.0000000000
  5.3787475305	  0.0000000000	  0.0000000000	  0.0000000000	  0.0000000000
  5.3857970030	  0.0000000000	  0.0000000000	  0.0000000000	  0.0000000000
  5.3928464755	  0.0000000000	  0.0000000000	  0.0000000000	  0.0000000000
  5.3998959480	  0.0000000000	  0.0000000000	  0.0000000000	  0.0000000000
  5.4069454205	  0.0000000000	  0.0000000000	  0.0000000000	  0.0000000000
  5.4139948931	  0.0000000000	  0.0000000000	  0.0000000000	  0.0000000000
  5.4210443656	  0.0000000000	  0.0000000000	  0.0000000000	  0.0000000000
  5.4280938381	  0.0000000000	  0.0000000000	  0.0000000000	  0.0000000000
  5.4351433106	  0.0000000000	  0.0000000000	  0.0000000000	  0.0000000000
  5.4421927831	  0.0000000000	  0.0000000000	  0.0000000000	  0.0000000000
  5.4492422556	  0.0000000000	  0.0000000000	  0.0000000000	  0.0000000000
  5.4562917282	  0.0000000000	  0.0000000000	  0.0000000000	  0.0000000000
  5.4633412007	  0.0000000000	  0.0000000000	  0.0000000000	  0.0000000000
  5.4703906732	  0.0000000000	  0.0000000000	  0.0000000000	  0.0000000000
  5.4774401457	  0.0000000000	  0.0000000000	  0.0000000000	  0.0000000000
  5.4844896182	  0.0000000000	  0.0000000000	  0.0000000000	  0.0000000000
  5.4915390907	  0.0000000000	  0.0000000000	  0.0000000000	  0.0000000000
  5.4985885633	  0.0000000000	  0.0000000000	  0.0000000000	  0.0000000000
  5.5056380358	  0.0000000000	  0.0000000000	  0.0000000000	  0.0000000000
  5.5126875083	  0.0000000000	  0.0000000000	  0.0000000000	  0.0000000000
  5.5197369808	  0.0000000000	  0.0000000000	  0.0000000000	  0.0000000000
  5.5267864533	  0.0000000000	  0.0000000000	  0.0000000000	  0.0000000000
  5.5338359259	  0.0000000000	  0.0000000000	  0.0000000000	  0.0000000000
  5.5408853984	  0.0000000000	  0.0000000000	  0.0000000000	  0.0000000000
  5.5479348709	  0.0000000000	  0.0000000000	  0.0000000000	  0.0000000000
  5.5549843434	  0.0000000000	  0.0000000000	  0.0000000000	  0.0000000000
  5.5620338159	  0.0000000000	  0.0000000000	  0.0000000000	  0.0000000000
  5.5690832884	  0.0000000000	  0.0000000000	  0.0000000000	  0.0000000000
  5.5761327610	  0.0000000000	  0.0000000000	  0.0000000000	  0.0000000000
  5.5831822335	  0.0000000000	  0.0000000000	  0.0000000000	  0.0000000000
  5.5902317060	  0.0000000000	  0.0000000000	  0.0000000000	  0.0000000000
  5.5972811785	  0.0000000000	  0.0000000000	  0.0000000000	  0.0000000000
  5.6043306510	  0.0000000000	  0.0000000000	  0.0000000000	  0.0000000000
  5.6113801235	  0.0000000000	  0.0000000000	  0.0000000000	  0.0000000000
  5.6184295961	  0.0000000000	  0.0000000000	  0.0000000000	  0.0000000000
  5.6254790686	  0.0000000000	  0.0000000000	  0.0000000000	  0.0000000000
  5.6325285411	  0.0000000000	  0.0000000000	  0.0000000000	  0.0000000000
  5.6395780136	  0.0000000000	  0.0000000000	  0.0000000000	  0.0000000000
  5.6466274861	  0.0000000000	  0.0000000000	  0.0000000000	  0.0000000000
  5.6536769586	  0.0000000000	  0.0000000000	  0.0000000000	  0.0000000000
  5.6607264312	  0.0000000000	  0.0000000000	  0.0000000000	  0.0000000000
  5.6677759037	  0.0000000000	  0.0000000000	  0.0000000000	  0.0000000000
  5.6748253762	  0.0000000000	  0.0000000000	  0.0000000000	  0.0000000000
  5.6818748487	  0.0000000000	  0.0000000000	  0.0000000000	  0.0000000000
  5.6889243212	  0.0000000000	  0.0000000000	  0.0000000000	  0.0000000000
  5.6959737937	  0.8390174059	  0.4172507755	  0.3492156681	  0.0000000000
  5.7030232663	  0.6251523889	  0.7112791788	  0.3213509303	  0.0000000000
  5.7100727388	  0.3112630416	  0.9040745402	  0.2928558428	  0.0000000000
  5.7171222113	  0.0000000000	  0.9629000791	  0.2637863004	  0.0000000000
  5.7241716838	  0.0000000000	  0.8750661556	  0.2341993250	  0.0000000000
  5.7312211563	  0.0000000000	  0.6507438200	  0.2041529531	  0.0000000000
  5.7382706288	  0.0000000000	  0.3221326010	  0.1737061226	  0.0000000000
  5.7453201014	  0.0000000000	  0.0000000000	  0.1429185569	  0.0000000000
  5.7523695739	  0.0000000000	  0.0000000000	  0.1118506475	  0.0000000000
  5.7594190464	  0.0000000000	  0.0000000000	  0.0000000000	  0.0000000000
  5.7664685189	  0.0000000000	  0.0000000000	  0.0000000000	  0.0000000000
  5.7735179914	  0.0000000000	  0.0000000000	  0.0000000000	  0.0000000000
  5.7805674639	  0.4624100820	  0.0000000000	  0.0000000000	  0.0000000000
  5.7876169365	  0.7710125586	  0.0000000000	  0.0000000000	  0.0000000000
  5.7946664090	  0.9561938459	  0.0000000000	  0.0000000000	  0.0000000000
  5.8017158815	  0.9874691842	  0.1147702289	  0.0000000000	  0.1083162259
  5.8087653540	  0.8595332483	  0.4916979486	  0.0000000000	  0.1394120595
  5.8158148265	  0.5934079836	  0.7866938443	  0.0000000000	  0.1702344277
  5.8228642990	  0.2331339815	  0.9515034818	  0.0000000000	  0.2007228705
  5.8299137716	  0.0000000000	  0.9595011359	  0.0000000000	  0.2308175831
  5.8369632441	  0.0000000000	  0.8102946656	  0.0000000000	  0.2604595327
  5.8440127166	  0.0000000000	  0.5298773749	  0.0000000000	  0.2895905749
  5.8510621891	  0.0000000000	  0.1662529938	  0.0000000000	  0.3181535673
  5.8581116616	  0.0000000000	  0.0000000000	  0.0000000000	  0.3460924819
  5.8651611341	  0.0000000000	  0.0000000000	  0.0000000000	  0.3733525147
  5.8722106067	  0.0000000000	  0.0000000000	  0.0000000000	  0.3998801935
  5.8792600792	  0.0000000000	  0.0000000000	  0.0000000000	  0.4256234826
  5.8863095517	  0.2840477063	  0.0000000000	  0.0000000000	  0.4505318849
  5.8933590242	  0.5948770515	  0.0000000000	  0.0000000000	  0.4745565412
  5.9004084967	  0.7958579323	  0.0000000000	  0.0000000000	  0.4976503256
  5.9074579693	  0.8542418948	  0.0000000000	  0.0000000000	  0.5197679381
  5.9145074418	  0.7626627964	  0.3546962587	  0.0000000000	  0.5408659937
  5.9215569143	  0.5402048733	  0.6273487061	  0.0000000000	  0.5609031073
  5.9286063868	  0.2287757908	  0.7819509199	  0.0000000000	  0.5798399749
  5.9356558593	  0.0000000000	  0.7935384703	  0.0000000000	  0.5976394505
  5.9427053318	  0.0000000000	  0.6630063871	  0.0000000000	  0.6142666195
  5.9497548044	  0.0000000000	  0.4166852300	  0.0000000000	  0.6296888666
  5.9568042769	  0.0000000000	  0.1013533063	  0.0000000000	  0.6438759401
  5.9638537494	  0.0000000000	  0.0000000000	  0.0000000000	  0.6568000113
  5.9709032219	  0.0000000000	  0.0000000000	  0.0000000000	  0.6684357287
  5.9779526944	  0.0000000000	  0.0000000000	  0.0000000000	  0.6787602681
  5.9850021669	  0.0000000000	  0.0000000000	  0.0000000000	  0.6877533774
  5.9920516395	  0.3365629083	  0.0000000000	  0.0000000000	  0.6953974160
  5.9991011120	  0.5710678072	  0.0000000000	  0.0000000000	  0.7016773897
  6.0061505845	  0.6938630945	  0.0000000000	  0.0000000000	  0.7065809798
  6.0132000570	  0.6828044349	  0.1718665985	  0.0000000000	  0.7100985678
  6.0202495295	  0.5407985797	  0.4475208747	  0.0000000000	  0.7122232536
  6.0272990020	  0.2951890682	  0.6360538277	  0.0000000000	  0.7129508695
  6.0343484746	  0.0000000000	  0.7018569079	  0.0000000000	  0.7122799883
  6.0413979471	  0.0000000000	  0.6323006239	  0.0000000000	  0.7102119259
  6.0484474196	  0.0000000000	  0.4400918559	  0.0000000000	  0.7067507391
  6.0554968921	  0.0000000000	  0.1609613081	  0.0000000000	  0.7019032170
  6.0625463646	  0.0000000000	  0.0000000000	  0.0000000000	  0.6956788684
  6.0695958371	  0.0000000000	  0.0000000000	  0.0000000000	  0.6880899029
  6.0766453097	  0.0000000000	  0.0000000000	  0.0000000000	  0.6791512065
  6.0836947822	  0.0000000000	  0.0000000000	  0.0000000000	  0.6688803131
  6.0907442547	  0.2934602895	  0.0000000000	  0.0000000000	  0.6572973697
  6.0977937272	  0.5668793559	  0.0000000000	  0.0000000000	  0.6444250969
  6.1048431997	  0.7411392475	  0.0000000000	  0.0000000000	  0.6302887446
  6.1118926722	  0.7820176192	  0.1016203947	  0.0000000000	  0.6149160419
  6.1189421448	  0.6792622844	  0.4249651888	  0.0000000000	  0.5983371436
  6.1259916173	  0.4487001113	  0.6794039794	  0.0000000000	  0.5805845699
  6.1330410898	  0.1296323110	  0.8171268421	  0.0000000000	  0.5616931438
  6.1400905623	  0.0000000000	  0.8107183468	  0.0000000000	  0.5416999220
  6.1471400348	  0.0000000000	  0.6583029173	  0.0000000000	  0.5206441223
  6.1541895073	  0.0000000000	  0.3841363541	  0.0000000000	  0.4985670471
  6.1612389799	  0.0000000000	  0.0000000000	  0.0000000000	  0.4755120018
  6.1682884524	  0.0000000000	  0.0000000000	  0.0000000000	  0.4515242103
  6.1753379249	  0.0000000000	  0.0000000000	  0.0000000000	  0.4266507263
  6.1823873974	  0.0000000000	  0.0000000000	  0.0000000000	  0.4009403406
  6.1894368699	  0.0000000000	  0.0000000000	  0.0000000000	  0.3744434856
  6.1964863424	  0.4228520714	  0.0000000000	  0.0000000000	  0.3472121366
  6.2035358150	  0.7300477433	  0.0000000000	  0.0000000000	  0.3192997096
  6.2105852875	  0.9192905143	  0.0000000000	  0.0000000000	  0.2907609565
  6.2176347600	  0.9572204847	  0.1235607099	  0.0000000000	  0.2616518578
  6.2246842325	  0.8360258094	  0.4972153972	  0.0000000000	  0.2320295129
  6.2317337050	  0.5747718259	  0.7930023497	  0.0000000000	  0.2019520278
  6.2387831776	  0.2161208983	  0.9611903637	  0.0000000000	  0.1714784013
  6.2458326501	  0.0000000000	  0.9733802230	  0.0000000000	  0.1406684093
  6.2528821226	  0.0000000000	  0.8271779171	  0.0000000000	  0.1095824875
  6.2599315951	  0.0000000000	  0.5464258403	  0.0000000000	  0.0000000000
  6.2669810676	  0.0000000000	  0.1770137559	  0.0000000000	  0.0000000000
  6.2740305401	  0.0000000000	  0.0000000000	  0.0000000000	  0.0000000000
  6.2810800127	  0.0000000000	  0.0000000000	  0.0000000000	  0.0000000000
  6.2881294852	  0.0000000000	  0.0000000000	  0.0000000000	  0.0000000000
  6.2951789577	  0.0000000000	  0.0000000000	  0.0000000000	  0.0000000000
  6.3022284302	  0.2420785380	  0.0000000000	  0.1105850230	  0.0000000000
  6.3092779027	  0.5928112639	  0.0000000000	  0.1416630241	  0.0000000000
  6.3163273752	  0.8480130592	  0.0000000000	  0.1724631444	  0.0000000000
  6.3233768478	  0.9696439124	  0.0000000000	  0.2029249676	  0.0000000000
  6.3304263203	  0.9414946017	  0.2435244577	  0.2329887409	  0.0000000000
  6.3374757928	  0.7711102615	  0.5800280786	  0.2625954925	  0.0000000000
  6.3445252653	  0.4878490192	  0.8227526621	  0.2916871467	  0.0000000000
  6.3515747378	  0.1375463917	  0.9373092866	  0.3202066387	  0.0000000000
  6.3586242103	  0.0000000000	  0.9100049643	  0.3480980255	  0.0000000000
  6.3656736829	  0.0000000000	  0.0000000000	  0.0000000000	  0.0000000000
  6.3727231554	  0.0000000000	  0.0000000000	  0.0000000000	  0.0000000000
  6.3797726279	  0.0000000000	  0.0000000000	  0.0000000000	  0.0000000000
  6.3868221004	  0.0000000000	  0.0000000000	  0.0000000000	  0.0000000000
  6.3938715729	  0.0000000000	  0.0000000000	  0.0000000000	  0.0000000000
  6.4009210454	  0.0000000000	  0.0000000000	  0.0000000000	  0.0000000000
  6.4079705180	  0.0000000000	  0.0000000000	  0.0000000000	  0.0000000000
  6.4150199905	  0.0000000000	  0.0000000000	  0.0000000000	  0.0000000000
  6.4220694630	  0.0000000000	  0.0000000000	  0.0000000000	  0.0000000000
  6.4291189355	  0.0000000000	  0.0000000000	  0.0000000000	  0.0000000000
  6.4361684080	  0.0000000000	  0.0000000000	  0.0000000000	  0.0000000000
  6.4432178805	  0.0000000000	  0.0000000000	  0.0000000000	  0.0000000000
  6.4502673531	  0.0000000000	  0.0000000000	  0.0000000000	  0.0000000000
  6.4573168256	  0.0000000000	  0.0000000000	  0.0000000000	  0.0000000000
  6.4643662981	  0.0000000000	  0.0000000000	  0.0000000000	  0.0000000000
  6.4714157706	  0.0000000000	  0.0000000000	  0.0000000000	  0.0000000000
  6.4784652431	  0.0000000000	  0.0000000000	  0.0000000000	  0.0000000000
  6.4855147156	  0.0000000000	  0.0000000000	  0.0000000000	  0.0000000000
  6.4925641882	  0.0000000000	  0.0000000000	  0.0000000000	  0.0000000000
  6.4996136607	  0.0000000000	  0.0000000000	  0.0000000000	  0.0000000000
  6.5066631332	  0.0000000000	  0.0000000000	  0.0000000000	  0.0000000000
  6.5137126057	  0.0000000000	  0.0000000000	  0.0000000000	  0.0000000000
  6.5207620782	  0.0000000000	  0.0000000000	  0.0000000000	  0.0000000000
  6.5278115507	  0.0000000000	  0.0000000000	  0.0000000000	  0.0000000000
  6.5348610233	  0.0000000000	  0.0000000000	  0.0000000000	  0.0000000000
  6.5419104958	  0.0000000000	  0.0000000000	  0.0000000000	  0.0000000000
  6.5489599683	  0.0000000000	  0.0000000000	  0.0000000000	  0.0000000000
  6.5560094408	  0.0000000000	  0.0000000000	  0.0000000000	  0.0000000000
  6.5630589133	  0.0000000000	  0.0000000000	  0.0000000000	  0.0000000000
  6.5701083859	  0.0000000000	  0.0000000000	  0.0000000000	  0.0000000000
  6.5771578584	  0.0000000000	  0.0000000000	  0.0000000000	  0.0000000000
  6.5842073309	  0.0000000000	  0.0000000000	  0.0000000000	  0.0000000000
  6.5912568034	  0.0000000000	  0.0000000000	  0.0000000000	  0.0000000000
  6.5983062759	  0.0000000000	  0.0000000000	  0.0000000000	  0.0000000000
  6.6053557484	  0.0000000000	  0.0000000000	  0.0000000000	  0.0000000000
  6.6124052210	  0.0000000000	  0.0000000000	  0.0000000000	  0.0000000000
  6.6194546935	  0.0000000000	  0.0000000000	  0.0000000000	  0.0000000000
  6.6265041660	  0.0000000000	  0.0000000000	  0.0000000000	  0.0000000000
  6.6335536385	  0.0000000000	  0.0000000000	  0.0000000000	  0.0000000000
  6.6406031110	  0.0000000000	  0.0000000000	  0.0000000000	  0.0000000000
  6.6476525835	  0.0000000000	  0.0000000000	  0.0000000000	  0.0000000000
  6.6547020561	  0.0000000000	  0.0000000000	  0.0000000000	  0.0000000000
  6.6617515286	  0.0000000000	  0.0000000000	  0.0000000000	  0.0000000000
  6.6688010011	  0.0000000000	  0.0000000000	  0.0000000000	  0.0000000000
  6.6758504736	  0.0000000000	  0.0000000000	  0.0000000000	  0.0000000000
  6.6828999461	  0.0000000000	  0.0000000000	  0.0000000000	  0.0000000000
  6.6899494186	  0.8797981637	  0.2953101964	  0.3724876898	  0.0000000000
  6.6969988912	  0.7111058096	  0.6125047206	  0.3452050041	  0.0000000000
  6.7040483637	  0.4306036046	  0.8449473552	  0.3172451774	  0.0000000000
  6.7110978362	  0.0000000000	  0.9542386855	  0.2886630547	  0.0000000000
  6.7181473087	  0.0000000000	  0.9199673285	  0.2595147016	  0.0000000000
  6.7251967812	  0.0000000000	  0.7437206947	  0.2298572944	  0.0000000000
  6.7322462537	  0.0000000000	  0.4496631423	  0.1997490079	  0.0000000000
  6.7392957263	  0.0000000000	  0.0000000000	  0.1692489014	  0.0000000000
  6.7463451988	  0.0000000000	  0.0000000000	  0.1384168028	  0.0000000000
  6.7533946713	  0.0000000000	  0.0000000000	  0.1073131911	  0.0000000000
  6.7604441438	  0.0000000000	  0.0000000000	  0.0000000000	  0.0000000000
  6.7674936163	  0.0000000000	  0.0000000000	  0.0000000000	  0.0000000000
  6.7745430888	  0.3259838362	  0.0000000000	  0.0000000000	  0.0000000000
  6.7815925614	  0.6683683623	  0.0000000000	  0.0000000000	  0.0000000000
  6.7886420339	  0.9046498107	  0.0000000000	  0.0000000000	  0.0000000000
  6.7956915064	  0.9960393943	  0.0000000000	  0.0000000000	  0.0000000000
  6.8027409789	  0.9272505620	  0.3570303480	  0.0000000000	  0.1128526732
  6.8097904514	  0.7093334782	  0.6900255093	  0.0000000000	  0.1439125195
  6.8168399239	  0.3780879181	  0.9091385509	  0.0000000000	  0.1746900724
  6.8238893965	  0.0000000000	  0.9786652614	  0.0000000000	  0.2051249600
  6.8309388690	  0.0000000000	  0.8878025839	  0.0000000000	  0.2351574823
  6.8379883415	  0.0000000000	  0.6525908174	  0.0000000000	  0.2647287287
  6.8450378140	  0.0000000000	  0.3132748878	  0.0000000000	  0.2937806934
  6.8520872865	  0.0000000000	  0.0000000000	  0.0000000000	  0.3222563891
  6.8591367590	  0.0000000000	  0.0000000000	  0.0000000000	  0.3500999590
  6.8661862316	  0.0000000000	  0.0000000000	  0.0000000000	  0.3772567863
  6.8732357041	  0.0000000000	  0.0000000000	  0.0000000000	  0.4036736010
  6.8802851766	  0.1444652894	  0.0000000000	  0.0000000000	  0.4292985851
  6.8873346491	  0.4865497682	  0.0000000000	  0.0000000000	  0.4540814735
  6.8943841216	  0.7373157989	  0.0000000000	  0.0000000000	  0.4779736531
  6.9014335941	  0.8551664375	  0.0000000000	  0.0000000000	  0.5009282579
  6.9084830667	  0.8222002464	  0.2248601165	  0.0000000000	  0.5229002610
  6.9155325392	  0.6471522105	  0.5342517501	  0.0000000000	  0.5438465629
  6.9225820117	  0.3636111021	  0.7416197660	  0.0000000000	  0.5637260763
  6.9296314842	  0.0000000000	  0.8124812215	  0.0000000000	  0.5824998061
  6.9366809567	  0.0000000000	  0.7370930540	  0.0000000000	  0.6001309267
  6.9437304293	  0.0000000000	  0.5319390233	  0.0000000000	  0.6165848534
  6.9507799018	  0.0000000000	  0.2365110944	  0.0000000000	  0.6318293108
  6.9578293743	  0.0000000000	  0.0000000000	  0.0000000000	  0.6458343961
  6.9648788468	  0.0000000000	  0.0000000000	  0.0000000000	  0.6585726373
  6.9719283193	  0.0000000000	  0.0000000000	  0.0000000000	  0.6700190477
  6.9789777918	  0.0000000000	  0.0000000000	  0.0000000000	  0.6801511744
  6.9860272644	  0.2165923263	  0.0000000000	  0.0000000000	  0.6889491425
  6.9930767369	  0.4864678034	  0.0000000000	  0.0000000000	  0.6963956944
  7.0001262094	  0.6600348972	  0.0000000000	  0.0000000000	  0.7024762232
  7.0071756819	  0.7057573478	  0.0000000000	  0.0000000000	  0.7071788015
  7.0142251544	  0.6160700423	  0.3400818839	  0.0000000000	  0.7104942049
  7.0212746269	  0.4086797797	  0.5704773266	  0.0000000000	  0.7124159301
  7.0283240995	  0.1232157355	  0.6903145247	  0.0000000000	  0.7129402075
  7.0353735720	  0.0000000000	  0.6769858637	  0.0000000000	  0.7120660087
  7.0424230445	  0.0000000000	  0.5328134632	  0.0000000000	  0.7097950485
  7.0494725170	  0.0000000000	  0.2846374415	  0.0000000000	  0.7061317815
  7.0565219895	  0.0000000000	  0.0000000000	  0.0000000000	  0.7010833934
  7.0635714620	  0.0000000000	  0.0000000000	  0.0000000000	  0.6946597869
  7.0706209346	  0.0000000000	  0.0000000000	  0.0000000000	  0.6868735625
  7.0776704071	  0.0000000000	  0.0000000000	  0.0000000000	  0.6777399931
  7.0847198796	  0.1625255407	  0.0000000000	  0.0000000000	  0.6672769949
  7.0917693521	  0.4609387772	  0.0000000000	  0.0000000000	  0.6555050917
  7.0988188246	  0.6799292415	  0.0000000000	  0.0000000000	  0.6424473749
  7.1058682971	  0.7772736672	  0.0000000000	  0.0000000000	  0.6281294578
  7.1129177697	  0.7325493453	  0.2968465992	  0.0000000000	  0.6125794261
  7.1199672422	  0.5510785521	  0.5842103078	  0.0000000000	  0.5958277820
  7.1270167147	  0.2632200570	  0.7724883533	  0.0000000000	  0.5779073849
  7.1340661872	  0.0000000000	  0.8253128359	  0.0000000000	  0.5588533869
  7.1411156597	  0.0000000000	  0.7302572890	  0.0000000000	  0.5387031634
  7.1481651322	  0.0000000000	  0.5013171321	  0.0000000000	  0.5174962404
  7.1552146048	  0.0000000000	  0.1766640642	  0.0000000000	  0.4952742166
  7.1622640773	  0.0000000000	  0.0000000000	  0.0000000000	  0.4720806819
  7.1693135498	  0.0000000000	  0.0000000000	  0.0000000000	  0.4479611318
  7.1763630223	  0.0000000000	  0.0000000000	  0.0000000000	  0.4229628783
  7.1834124948	  0.0000000000	  0.0000000000	  0.0000000000	  0.3971349570
  7.1904619673	  0.2817287488	  0.0000000000	  0.0000000000	  0.3705280310
  7.1975114399	  0.6199581250	  0.0000000000	  0.0000000000	  0.3431942913
  7.2045609124	  0.8592641093	  0.0000000000	  0.0000000000	  0.3151873549
  7.2116103849	  0.9576817070	  0.0000000000	  0.0000000000	  0.2865621591
  7.2186598574	  0.8970342596	  0.3592877979	  0.0000000000	  0.2573748538
  7.2257093299	  0.6860719518	  0.6909890511	  0.0000000000	  0.2276826920
  7.2327588024	  0.3589711116	  0.9122040025	  0.0000000000	  0.1975439164
  7.2398082750	  0.0000000000	  0.9854817129	  0.0000000000	  0.1670176463
  7.2468577475	  0.0000000000	  0.8981015051	  0.0000000000	  0.1361637608
  7.2539072200	  0.0000000000	  0.6640856556	  0.0000000000	  0.1050427816
  7.2609566925	  0.0000000000	  0.3216729803	  0.0000000000	  0.0000000000
  7.2680061650	  0.0000000000	  0.0000000000	  0.0000000000	  0.0000000000
  7.2750556376	  0.0000000000	  0.0000000000	  0.0000000000	  0.0000000000
  7.2821051101	  0.0000000000	  0.0000000000	  0.0000000000	  0.0000000000
  7.2891545826	  0.0000000000	  0.0000000000	  0.0000000000	  0.0000000000
  7.2962040551	  0.0994675618	  0.0000000000	  0.0000000000	  0.0000000000
  7.3032535276	  0.4735015991	  0.0000000000	  0.1151191530	  0.0000000000
  7.3103030001	  0.7704260093	  0.0000000000	  0.1461605223	  0.0000000000
  7.3173524727	  0.9450161184	  0.0000000000	  0.1769151887	  0.0000000000
  7.3244019452	  0.9722969759	  0.1079622011	  0.2073228250	  0.0000000000
  7.3314514177	  0.8509605995	  0.4685546706	  0.2373237849	  0.0000000000
  7.3385008902	  0.6028698617	  0.7518870173	  0.2668592194	  0.0000000000
  7.3455503627	  0.2688788323	  0.9166048279	  0.2958711932	  0.0000000000
  7.3525998352	  0.0000000000	  0.9408420165	  0.3243027973	  0.0000000000
  7.3596493078	  0.0000000000	  0.8248882630	  0.3520982615	  0.0000000000
  7.3666987803	  0.0000000000	  0.0000000000	  0.0000000000	  0.0000000000
  7.3737482528	  0.0000000000	  0.0000000000	  0.0000000000	  0.0000000000
