307.25	11.69	3.998
307.5	11.69	3.998
307.75	11.69	3.998
308	11.69	3.998
308.25	11.69	3.998
308.5	11.69	3.998
308.75	11.69	3.998
309	11.685	3.998
309.25	11.685	3.998
309.5	11.685	3.998
309.75	11.685	3.998
310	11.685	3.998
310.25	11.685	3.998
310.5	11.685	3.998
310.75	11.685	3.998
311	11.685	3.998
311.25	11.685	3.998
311.5	11.685	3.998
311.75	11.685	3.998
312	11.685	3.998
312.25	11.685	3.998
312.5	11.685	3.998
312.75	11.685	3.998
313	11.685	3.998
313.25	11.685	3.998
313.5	11.685	3.998
313.75	11.685	3.998
314	11.685	3.998
314.25	11.68	3.998
314.5	11.68	3.998
314.75	11.68	3.998
315	11.68	3.998
315.25	11.68	3.998
315.5	11.68	3.998
315.75	11.68	3.998
316	11.68	3.998
316.25	11.68	3.998
316.5	11.68	3.998
316.75	11.68	3.998
317	11.68	3.998
317.25	11.68	3.998
317.5	11.68	3.998
317.75	11.68	3.998
318	11.68	3.998
318.25	11.68	3.998
318.5	11.68	3.998
318.75	11.68	3.998
319	11.68	3.998
319.25	11.68	3.998
319.5	11.68	3.998
319.75	11.68	3.998
320	11.675	3.998
320.25	11.675	3.998
320.5	11.675	3.998
320.75	11.675	3.998
321	11.675	3.998
321.25	11.675	3.998
321.5	11.675	3.998
321.75	11.675	3.998
322	11.675	3.998
322.25	11.675	3.998
322.5	11.675	3.998
322.75	11.675	3.998
323	11.675	3.998
323.25	11.675	3.998
323.5	11.675	3.998
323.75	11.675	3.998
324	11.675	3.998
324.25	11.675	3.998
324.5	11.675	3.998
324.75	11.675	3.998
325	11.67	3.998
325.25	11.67	3.998
325.5	11.67	3.998
325.75	11.67	3.998
326	11.67	3.998
326.25	11.67	3.998
326.5	11.67	3.998
326.75	11.67	3.998
327	11.67	3.998
327.25	11.67	3.998
327.5	11.67	3.998
327.75	11.67	3.998
328	11.67	3.998
328.25	11.67	3.998
328.5	11.67	3.998
328.75	11.67	3.998
329	11.67	3.998
329.25	11.67	3.998
329.5	11.67	3.998
329.75	11.67	3.998
330	11.67	3.998
330.25	11.67	3.998
330.5	11.67	3.998
330.75	11.665	3.998
331	11.665	3.998
331.25	11.665	3.998
331.5	11.665	3.998
331.75	11.665	3.998
332	11.665	3.998
332.25	11.665	3.998
332.5	11.665	3.998
332.75	11.665	3.998
333	11.665	3.998
333.25	11.665	3.998
333.5	11.665	3.998
333.75	11.665	3.998
334	11.665	3.998
334.25	11.665	3.998
334.5	11.665	3.998
334.75	11.665	3.998
335	11.665	3.998
335.25	11.665	3.998
335.5	11.665	3.998
335.75	11.665	3.998
336	11.665	3.998
336.25	11.665	3.998
336.5	11.66	3.998
336.75	11.66	3.998
337	11.66	3.998
337.25	11.66	3.998
337.5	11.66	3.998
337.75	11.66	3.998
338	11.66	3.998
338.25	11.66	3.998
338.5	11.66	3.998
338.75	11.66	3.998
339	11.66	3.998
339.25	11.66	3.998
339.5	11.66	3.998
339.75	11.66	3.998
340	11.66	3.998
340.25	11.66	3.998
340.5	11.66	3.998
340.75	11.66	3.998
341	11.66	3.998
341.25	11.66	3.998
341.5	11.66	3.998
341.75	11.655	3.998
342	11.655	3.998
342.25	11.655	3.998
342.5	11.655	3.998
342.75	11.655	3.998
343	11.655	3.998
343.25	11.655	3.998
343.5	11.655	3.998
343.75	11.655	3.998
344	11.655	3.998
344.25	11.655	3.998
344.5	11.655	3.998
344.75	11.655	3.998
345	11.655	3.998
345.25	11.655	3.998
345.5	11.655	3.998
345.75	11.655	3.998
346	11.655	3.998
346.25	11.655	3.998
346.5	11.655	3.998
346.75	11.655	3.998
347	11.655	3.998
347.25	11.655	3.998
347.5	11.65	3.998
347.75	11.65	3.998
348	11.65	3.998
348.25	11.65	3.998
348.5	11.65	3.998
348.75	11.65	3.998
349	11.65	3.998
349.25	11.65	3.998
349.5	11.65	3.998
349.75	11.65	3.998
350	11.65	3.998
350.25	11.65	3.998
350.5	11.65	3.998
350.75	11.65	3.998
351	11.65	3.998
351.25	11.65	3.998
351.5	11.65	3.998
351.75	11.65	3.998
352	11.65	3.998
352.25	11.65	3.998
352.5	11.65	3.998
352.75	11.65	3.998
353	11.65	3.998
353.25	11.645	3.998
353.5	11.645	3.998
353.75	11.645	3.998
354	11.645	3.998
354.25	11.645	3.998
354.5	11.645	3.998
354.75	11.645	3.998
355	11.645	3.998
355.25	11.645	3.998
355.5	11.645	3.998
355.75	11.645	3.998
356	11.645	3.998
356.25	11.645	3.998
356.5	11.645	3.998
356.75	11.645	3.998
357	11.645	3.998
357.25	11.645	3.998
357.5	11.645	3.998
357.75	11.645	3.998
358	11.645	3.998
358.25	11.645	3.998
358.5	11.645	3.998
358.75	11.645	3.998
359	11.64	3.998
359.25	11.64	3.998
359.5	11.64	3.998
359.75	11.64	3.998
360	11.64	3.998
360.25	11.64	3.998
360.5	11.64	3.998
360.75	11.64	3.998
361	11.64	3.998
361.25	11.64	3.998
361.5	11.64	3.998
361.75	11.64	3.998
362	11.64	3.998
362.25	11.64	3.998
362.5	11.64	3.998
362.75	11.64	3.998
363	11.64	3.998
363.25	11.64	3.998
363.5	11.64	3.998
363.75	11.64	3.998
364	11.64	3.998
364.25	11.635	3.998
364.5	11.635	3.998
364.75	11.635	3.998
365	11.635	3.998
365.25	11.635	3.998
365.5	11.635	3.998
365.75	11.635	3.998
366	11.635	3.998
366.25	11.635	3.998
366.5	11.635	3.998
366.75	11.635	3.998
367	11.635	3.998
367.25	11.635	3.998
367.5	11.635	3.998
367.75	11.635	3.998
368	11.635	3.998
368.25	11.635	3.998
368.5	11.635	3.998
368.75	11.635	3.998
369	11.635	3.998
369.25	11.635	3.998
369.5	11.635	3.998
369.75	11.63	3.998
370	11.635	3.998
370.25	11.63	3.998
370.5	11.63	3.998
370.75	11.63	3.998
371	11.63	3.998
371.25	11.63	3.998
371.5	11.63	3.998
371.75	11.63	3.998
372	11.63	3.998
372.25	11.63	3.998
372.5	11.63	3.998
372.75	11.63	3.998
373	11.63	3.998
373.25	11.63	3.998
373.5	11.63	3.998
373.75	11.63	3.998
374	11.63	3.998
374.25	11.63	3.998
374.5	11.63	3.998
374.75	11.63	3.998
375	11.63	3.998
375.25	11.63	3.998
375.5	11.625	3.998
375.75	11.625	3.998
376	11.625	3.998
376.25	11.625	3.998
376.5	11.625	3.998
376.75	11.625	3.998
377	11.625	3.998
377.25	11.625	3.998
377.5	11.625	3.998
377.75	11.625	3.998
378	11.625	3.998
378.25	11.625	3.998
378.5	11.625	3.998
378.75	11.625	3.998
379	11.625	3.998
379.25	11.625	3.998
379.5	11.625	3.998
379.75	11.625	3.998
380	11.625	3.998
380.25	11.625	3.998
380.5	11.625	3.998
380.75	11.625	3.998
381	11.625	3.998
381.25	11.62	3.998
381.5	11.625	3.998
381.75	11.62	3.998
382	11.62	3.998
382.25	11.62	3.998
382.5	11.62	3.998
382.75	11.62	3.998
383	11.62	3.998
383.25	11.62	3.998
383.5	11.62	3.998
383.75	11.62	3.998
384	11.62	3.998
384.25	11.62	3.998
384.5	11.62	3.998
384.75	11.62	3.998
385	11.62	3.998
385.25	11.62	3.998
385.5	11.62	3.998
385.75	11.62	3.998
386	11.62	3.998
386.25	11.62	3.998
386.5	11.62	3.998
386.75	11.62	3.998
387	11.62	3.998
387.25	11.615	3.998
387.5	11.615	3.998
387.75	11.615	3.998
388	11.615	3.998
388.25	11.615	3.998
388.5	11.615	3.998
388.75	11.615	3.998
389	11.615	3.998
389.25	11.615	3.998
389.5	11.615	3.998
389.75	11.615	3.998
390	11.615	3.998
390.25	11.615	3.998
390.5	11.615	3.998
390.75	11.615	3.998
391	11.615	3.998
391.25	11.615	3.998
391.5	11.615	3.998
391.75	11.615	3.998
392	11.615	3.998
392.25	11.615	3.998
392.5	11.61	3.998
392.75	11.615	3.998
393	11.615	3.998
393.25	11.61	3.998
393.5	11.61	3.998
393.75	11.61	3.998
394	11.61	3.998
394.25	11.61	3.998
394.5	11.61	3.998
394.75	11.61	3.998
395	11.61	3.998
395.25	11.61	3.998
395.5	11.61	3.998
395.75	11.61	3.998
396	11.61	3.998
396.25	11.61	3.998
396.5	11.61	3.998
396.75	11.61	3.998
397	11.61	3.998
397.25	11.61	3.998
397.5	11.61	3.998
397.75	11.61	3.998
398	11.61	3.998
398.25	11.61	3.998
398.5	11.61	3.998
398.75	11.605	3.998
399	11.605	3.998
399.25	11.605	3.998
399.5	11.605	3.998
399.75	11.605	3.998
400	11.605	3.998
400.25	11.605	3.998
400.5	11.605	3.998
400.75	11.605	3.998
401	11.605	3.998
401.25	11.605	3.998
401.5	11.605	3.998
401.75	11.605	3.998
402	11.605	3.998
402.25	11.605	3.998
402.5	11.605	3.998
402.75	11.605	3.998
403	11.605	3.998
403.25	11.605	3.998
403.5	11.605	3.998
403.75	11.605	3.998
404	11.605	3.998
404.25	11.605	3.998
404.5	11.605	3.998
404.75	11.605	3.998
405	11.6	3.998
405.25	11.6	3.998
405.5	11.6	3.998
405.75	11.6	3.998
406	11.6	3.998
406.25	11.6	3.998
406.5	11.6	3.998
406.75	11.6	3.998
407	11.6	3.998
407.25	11.6	3.998
407.5	11.6	3.998
407.75	11.6	3.998
408	11.6	3.998
408.25	11.6	3.998
408.5	11.6	3.998
408.75	11.6	3.998
409	11.6	3.998
409.25	11.6	3.998
409.5	11.6	3.998
409.75	11.6	3.998
410	11.6	3.998
410.25	11.6	3.998
410.5	11.6	3.998
410.75	11.595	3.998
411	11.595	3.998
411.25	11.595	3.998
411.5	11.595	3.998
411.75	11.595	3.998
412	11.595	3.998
412.25	11.595	3.998
412.5	11.595	3.998
412.75	11.595	3.998
413	11.595	3.998
413.25	11.595	3.998
413.5	11.595	3.998
413.75	11.595	3.998
414	11.595	3.998
414.25	11.595	3.998
414.5	11.595	3.998
414.75	11.595	3.998
415	11.595	3.998
415.25	11.595	3.998
415.5	11.595	3.998
415.75	11.595	3.998
416	11.595	3.998
416.25	11.595	3.998
416.5	11.59	3.998
416.75	11.59	3.998
417	11.59	3.998
417.25	11.59	3.998
417.5	11.59	3.998
417.75	11.59	3.998
418	11.59	3.998
418.25	11.59	3.998
418.5	11.59	3.998
418.75	11.59	3.998
419	11.59	3.998
419.25	11.59	3.998
419.5	11.59	3.998
419.75	11.59	3.998
420	11.59	3.998
420.25	11.59	3.998
420.5	11.59	3.998
420.75	11.59	3.998
421	11.59	3.998
421.25	11.59	3.998
421.5	11.59	3.998
421.75	11.59	3.998
422	11.59	3.998
422.25	11.585	3.998
422.5	11.585	3.998
422.75	11.585	3.998
423	11.585	3.998
423.25	11.585	3.998
423.5	11.585	3.998
423.75	11.585	3.998
424	11.585	3.998
424.25	11.585	3.998
424.5	11.585	3.998
424.75	11.585	3.998
425	11.585	3.998
425.25	11.585	3.998
425.5	11.585	3.998
425.75	11.585	3.998
426	11.585	3.998
426.25	11.585	3.998
426.5	11.585	3.998
426.75	11.585	3.998
427	11.585	3.998
427.25	11.585	3.998
427.5	11.585	3.998
427.75	11.585	3.998
428	11.585	3.998
428.25	11.58	3.998
428.5	11.58	3.998
428.75	11.58	3.998
429	11.58	3.998
429.25	11.58	3.998
429.5	11.58	3.998
429.75	11.58	3.998
430	11.58	3.998
430.25	11.58	3.998
430.5	11.58	3.998
430.75	11.58	3.998
431	11.58	3.998
431.25	11.58	3.998
431.5	11.58	3.998
431.75	11.58	3.998
432	11.58	3.998
432.25	11.58	3.998
432.5	11.58	3.998
432.75	11.58	3.998
433	11.58	3.998
433.25	11.58	3.998
433.5	11.58	3.998
433.75	11.58	3.998
434	11.58	3.998
434.25	11.575	3.998
434.5	11.575	3.998
434.75	11.575	3.998
435	11.575	3.998
435.25	11.575	3.998
435.5	11.575	3.998
435.75	11.575	3.998
436	11.575	3.998
436.25	11.575	3.998
436.5	11.575	3.998
436.75	11.575	3.998
437	11.575	3.998
437.25	11.575	3.998
437.5	11.575	3.998
437.75	11.575	3.998
438	11.575	3.998
438.25	11.575	3.998
438.5	11.575	3.998
438.75	11.575	3.998
439	11.575	3.998
439.25	11.575	3.998
439.5	11.575	3.998
439.75	11.575	3.998
440	11.575	3.998
440.25	11.575	3.998
440.5	11.57	3.998
440.75	11.57	3.998
441	11.57	3.998
441.25	11.57	3.998
441.5	11.57	3.998
441.75	11.57	3.998
442	11.57	3.998
442.25	11.57	3.998
442.5	11.57	3.998
442.75	11.57	3.998
443	11.57	3.998
443.25	11.57	3.998
443.5	11.57	3.998
443.75	11.8	-0.502
444	11.805	-0.502
444.25	11.81	-0.502
444.5	11.815	-0.502
444.75	11.815	-0.502
445	11.815	-0.502
445.25	11.82	-0.502
445.5	11.82	-0.502
445.75	11.825	-0.502
446	11.825	-0.502
446.25	11.825	-0.502
446.5	11.825	-0.502
446.75	11.83	-0.502
447	11.83	-0.502
447.25	11.83	-0.502
447.5	11.835	-0.502
447.75	11.835	-0.502
448	11.835	-0.502
448.25	11.835	-0.502
448.5	11.835	-0.502
448.75	11.84	-0.502
449	11.84	-0.502
449.25	11.84	-0.502
449.5	11.84	-0.502
449.75	11.84	-0.502
450	11.845	-0.502
450.25	11.845	-0.502
450.5	11.845	-0.502
450.75	11.845	-0.502
451	11.845	-0.502
451.25	11.845	-0.502
451.5	11.85	-0.502
451.75	11.85	-0.502
452	11.85	-0.502
452.25	11.85	-0.502
452.5	11.85	-0.502
452.75	11.85	-0.502
453	11.85	-0.502
453.25	11.85	-0.502
453.5	11.855	-0.502
453.75	11.855	-0.502
454	11.855	-0.502
454.25	11.855	-0.502
454.5	11.855	-0.502
454.75	11.855	-0.502
455	11.855	-0.502
455.25	11.855	-0.502
455.5	11.855	-0.502
455.75	11.855	-0.502
456	11.86	-0.502
456.25	11.86	-0.502
456.5	11.86	-0.502
456.75	11.86	-0.502
457	11.86	-0.502
457.25	11.86	-0.502
457.5	11.86	-0.502
457.75	11.86	-0.502
458	11.86	-0.502
458.25	11.86	-0.502
458.5	11.86	-0.502
458.75	11.86	-0.502
459	11.865	-0.502
459.25	11.865	-0.502
459.5	11.865	-0.502
459.75	11.865	-0.502
460	11.865	-0.502
460.25	11.865	-0.502
460.5	11.865	-0.502
460.75	11.865	-0.502
461	11.865	-0.502
461.25	11.865	-0.502
461.5	11.865	-0.502
461.75	11.865	-0.502
462	11.865	-0.502
462.25	11.865	-0.502
462.5	11.865	-0.502
462.75	11.87	-0.502
463	11.87	-0.502
463.25	11.87	-0.502
463.5	11.87	-0.502
463.75	11.87	-0.502
464	11.87	-0.502
464.25	11.87	-0.502
464.5	11.87	-0.502
464.75	11.87	-0.502
465	11.87	-0.502
465.25	11.87	-0.502
465.5	11.87	-0.502
465.75	11.87	-0.502
466	11.87	-0.502
466.25	11.87	-0.502
466.5	11.87	-0.502
466.75	11.87	-0.502
467	11.87	-0.502
467.25	11.87	-0.502
467.5	11.87	-0.502
467.75	11.87	-0.502
468	11.87	-0.502
468.25	11.875	-0.502
468.5	11.875	-0.502
468.75	11.875	-0.502
469	11.875	-0.502
469.25	11.875	-0.502
469.5	11.875	-0.502
469.75	11.875	-0.502
470	11.875	-0.502
470.25	11.875	-0.502
470.5	11.875	-0.502
470.75	11.875	-0.502
471	11.875	-0.502
471.25	11.875	-0.502
471.5	11.875	-0.502
471.75	11.875	-0.502
472	11.875	-0.502
472.25	11.875	-0.502
472.5	11.875	-0.502
472.75	11.875	-0.502
473	11.875	-0.502
473.25	11.875	-0.502
473.5	11.875	-0.502
473.75	11.875	-0.502
474	11.875	-0.502
474.25	11.875	-0.502
474.5	11.875	-0.502
474.75	11.875	-0.502
475	11.875	-0.502
475.25	11.875	-0.502
475.5	11.875	-0.502
475.75	11.875	-0.502
476	11.875	-0.502
476.25	11.875	-0.502
476.5	11.875	-0.502
476.75	11.875	-0.502
477	11.88	-0.502
477.25	11.88	-0.502
477.5	11.88	-0.502
477.75	11.88	-0.502
478	11.88	-0.502
478.25	11.88	-0.502
478.5	11.88	-0.502
478.75	11.88	-0.502
479	11.88	-0.502
479.25	11.88	-0.502
479.5	11.88	-0.502
479.75	11.88	-0.502
480	11.88	-0.502
480.25	11.88	-0.502
480.5	11.88	-0.502
480.75	11.88	-0.502
481	11.88	-0.502
481.25	11.88	-0.502
481.5	11.88	-0.502
481.75	11.88	-0.502
482	11.88	-0.502
482.25	11.88	-0.502
482.5	11.88	-0.502
482.75	11.88	-0.502
483	11.88	-0.502
483.25	11.88	-0.502
483.5	11.88	-0.502
483.75	11.88	-0.502
484	11.88	-0.502
484.25	11.88	-0.502
484.5	11.88	-0.502
484.75	11.88	-0.502
485	11.88	-0.502
485.25	11.88	-0.502
485.5	11.88	-0.502
485.75	11.88	-0.502
486	11.88	-0.502
486.25	11.88	-0.502
486.5	11.88	-0.502
486.75	11.88	-0.502
487	11.88	-0.502
487.25	11.88	-0.502
487.5	11.88	-0.502
487.75	11.88	-0.502
488	11.88	-0.502
488.25	11.88	-0.502
488.5	11.88	-0.502
488.75	11.88	-0.502
489	11.88	-0.502
489.25	11.885	-0.502
489.5	11.885	-0.502
489.75	11.885	-0.502
490	11.885	-0.502
490.25	11.885	-0.502
490.5	11.885	-0.502
490.75	11.885	-0.502
491	11.885	-0.502
491.25	11.885	-0.502
491.5	11.885	-0.502
491.75	11.885	-0.502
492	11.885	-0.502
492.25	11.885	-0.502
492.5	11.885	-0.502
492.75	11.885	-0.502
493	11.885	-0.502
493.25	11.885	-0.502
493.5	11.885	-0.502
493.75	11.885	-0.502
494	11.885	-0.502
494.25	11.885	-0.502
494.5	11.885	-0.502
494.75	11.885	-0.502
495	11.885	-0.502
495.25	11.885	-0.502
495.5	11.885	-0.502
495.75	11.885	-0.502
496	11.885	-0.502
496.25	11.885	-0.502
496.5	11.885	-0.502
496.75	11.885	-0.502
497	11.885	-0.502
497.25	11.885	-0.502
497.5	11.885	-0.502
497.75	11.885	-0.502
498	11.885	-0.502
498.25	11.885	-0.502
498.5	11.885	-0.502
498.75	11.885	-0.502
499	11.885	-0.502
499.25	11.885	-0.502
499.5	11.885	-0.502
499.75	11.885	-0.502
500	11.885	-0.502
500.25	11.885	-0.502
500.5	11.885	-0.502
500.75	11.885	-0.502
501	11.885	-0.502
501.25	11.885	-0.502
501.5	11.885	-0.502
501.75	11.885	-0.502
502	11.885	-0.502
502.25	11.885	-0.502
502.5	11.885	-0.502
502.75	11.89	-0.502
503	11.885	-0.502
503.25	11.885	-0.502
503.5	11.89	-0.502
503.75	11.89	-0.502
504	11.89	-0.502
504.25	11.89	-0.502
504.5	11.89	-0.502
504.75	11.89	-0.502
505	11.89	-0.502
505.25	11.89	-0.502
505.5	11.89	-0.502
505.75	11.89	-0.502
506	11.89	-0.502
506.25	11.89	-0.502
506.5	11.89	-0.502
506.75	11.89	-0.502
507	11.89	-0.502
507.25	11.89	-0.502
507.5	11.89	-0.502
507.75	11.89	-0.502
508	11.89	-0.502
508.25	11.89	-0.502
508.5	11.89	-0.502
508.75	11.89	-0.502
509	11.89	-0.502
509.25	11.89	-0.502
509.5	11.89	-0.502
509.75	11.89	-0.502
510	11.89	-0.502
510.25	11.89	-0.502
510.5	11.89	-0.502
510.75	11.89	-0.502
511	11.89	-0.502
511.25	11.89	-0.502
511.5	11.89	-0.502
511.75	11.89	-0.502
512	11.89	-0.502
512.25	11.89	-0.502
512.5	11.89	-0.502
512.75	11.89	-0.502
513	11.89	-0.502
513.25	11.89	-0.502
513.5	11.89	-0.502
513.75	11.89	-0.502
514	11.89	-0.502
514.25	11.89	-0.502
514.5	11.89	-0.502
514.75	11.89	-0.502
515	11.89	-0.502
515.25	11.89	-0.502
515.5	11.89	-0.502
515.75	11.89	-0.502
516	11.89	-0.502
516.25	11.89	-0.502
516.5	11.89	-0.502
516.75	11.89	-0.502
517	11.89	-0.502
517.25	11.89	-0.502
517.5	11.89	-0.502
517.75	11.89	-0.502
518	11.89	-0.502
518.25	11.89	-0.502
518.5	11.89	-0.502
518.75	11.89	-0.502
519	11.89	-0.502
519.25	11.89	-0.502
519.5	11.89	-0.502
519.75	11.89	-0.502
520	11.89	-0.502
520.25	11.89	-0.502
520.5	11.89	-0.502
520.75	11.89	-0.502
521	11.89	-0.502
521.25	11.89	-0.502
521.5	11.89	-0.502
521.75	11.89	-0.502
522	11.89	-0.502
522.25	11.89	-0.502
522.5	11.89	-0.502
522.75	11.89	-0.502
523	11.89	-0.502
523.25	11.89	-0.502
523.5	11.89	-0.502
523.75	11.89	-0.502
524	11.89	-0.502
524.25	11.89	-0.502
524.5	11.89	-0.502
524.75	11.89	-0.502
525	11.89	-0.502
525.25	11.89	-0.502
525.5	11.895	-0.502
525.75	11.89	-0.502
526	11.89	-0.502
526.25	11.895	-0.502
526.5	11.895	-0.502
526.75	11.895	-0.502
527	11.895	-0.502
527.25	11.89	-0.502
527.5	11.895	-0.502
527.75	11.895	-0.502
528	11.89	-0.502
528.25	11.895	-0.502
528.5	11.895	-0.502
528.75	11.895	-0.502
529	11.895	-0.502
529.25	11.895	-0.502
529.5	11.895	-0.502
529.75	11.895	-0.502
530	11.895	-0.502
530.25	11.895	-0.502
530.5	11.895	-0.502
530.75	11.895	-0.502
531	11.895	-0.502
531.25	11.895	-0.502
531.5	11.895	-0.502
531.75	11.895	-0.502
532	11.895	-0.502
532.25	11.895	-0.502
532.5	11.895	-0.502
532.75	11.895	-0.502
533	11.895	-0.502
533.25	11.895	-0.502
533.5	11.895	-0.502
533.75	11.895	-0.502
534	11.895	-0.502
534.25	11.895	-0.502
534.5	11.895	-0.502
534.75	11.895	-0.502
535	11.895	-0.502
535.25	11.895	-0.502
535.5	11.895	-0.502
535.75	11.895	-0.502
536	11.895	-0.502
536.25	11.895	-0.502
536.5	11.895	-0.502
536.75	11.895	-0.502
537	11.895	-0.502
537.25	11.895	-0.502
537.5	11.895	-0.502
537.75	11.895	-0.502
538	11.895	-0.502
538.25	11.895	-0.502
538.5	11.895	-0.502
538.75	11.895	-0.502
539	11.895	-0.502
539.25	11.895	-0.502
539.5	11.895	-0.502
539.75	11.895	-0.502
540	11.895	-0.502
540.25	11.895	-0.502
540.5	11.895	-0.502
540.75	11.895	-0.502
541	11.895	-0.502
541.25	11.895	-0.502
541.5	11.895	-0.502
541.75	11.895	-0.502
542	11.895	-0.502
542.25	11.895	-0.502
542.5	11.895	-0.502
542.75	11.895	-0.502
543	11.895	-0.502
543.25	11.895	-0.502
543.5	11.895	-0.502
543.75	11.895	-0.502
544	11.895	-0.502
544.25	11.895	-0.502
544.5	11.895	-0.502
544.75	11.895	-0.502
545	11.895	-0.502
545.25	11.895	-0.502
545.5	11.895	-0.502
545.75	11.895	-0.502
546	11.895	-0.502
546.25	11.895	-0.502
546.5	11.895	-0.502
546.75	11.895	-0.502
547	11.895	-0.502
547.25	11.895	-0.502
547.5	11.895	-0.502
547.75	11.895	-0.502
548	11.895	-0.502
548.25	11.895	-0.502
548.5	11.895	-0.502
548.75	11.895	-0.502
549	11.895	-0.502
549.25	11.895	-0.502
549.5	11.895	-0.502
549.75	11.895	-0.502
550	11.895	-0.502
550.25	11.895	-0.502
550.5	11.895	-0.502
550.75	11.895	-0.502
551	11.895	-0.502
551.25	11.895	-0.502
551.5	11.895	-0.502
551.75	11.895	-0.502
552	11.895	-0.502
552.25	11.895	-0.502
552.5	11.895	-0.502
552.75	11.895	-0.502
553	11.895	-0.502
553.25	11.895	-0.502
553.5	11.895	-0.502
553.75	11.895	-0.502
554	11.895	-0.502
554.25	11.895	-0.502
554.5	11.9	-0.502
554.75	11.9	-0.502
555	11.9	-0.502
555.25	11.895	-0.502
555.5	11.9	-0.502
555.75	11.9	-0.502
556	11.9	-0.502
556.25	11.9	-0.502
556.5	11.9	-0.502
556.75	11.9	-0.502
557	11.9	-0.502
557.25	11.9	-0.502
557.5	11.9	-0.502
557.75	11.9	-0.502
558	11.9	-0.502
558.25	11.9	-0.502
558.5	11.9	-0.502
558.75	11.9	-0.502
559	11.9	-0.502
559.25	11.9	-0.502
559.5	11.9	-0.502
559.75	11.9	-0.502
560	11.9	-0.502
560.25	11.9	-0.502
560.5	11.9	-0.502
560.75	11.9	-0.502
561	11.9	-0.502
561.25	11.9	-0.502
561.5	11.9	-0.502
561.75	11.9	-0.502
562	11.9	-0.502
562.25	11.9	-0.502
562.5	11.9	-0.502
562.75	11.9	-0.502
563	11.9	-0.502
563.25	11.9	-0.502
563.5	11.9	-0.502
563.75	11.9	-0.502
564	11.9	-0.502
564.25	11.9	-0.502
564.5	11.9	-0.502
564.75	11.9	-0.502
565	11.9	-0.502
565.25	11.9	-0.502
565.5	11.9	-0.502
565.75	11.9	-0.502
566	11.9	-0.502
566.25	11.9	-0.502
566.5	11.9	-0.502
566.75	11.9	-0.502
567	11.9	-0.502
567.25	11.9	-0.502
567.5	11.9	-0.502
567.75	11.9	-0.502
568	11.9	-0.502
568.25	11.9	-0.502
568.5	11.9	-0.502
568.75	11.9	-0.502
569	11.9	-0.502
569.25	11.9	-0.502
569.5	11.9	-0.502
569.75	11.9	-0.502
570	11.9	-0.502
570.25	11.9	-0.502
570.5	11.9	-0.502
570.75	11.9	-0.502
571	11.9	-0.502
571.25	11.9	-0.502
571.5	11.9	-0.502
571.75	11.9	-0.502
572	11.9	-0.502
572.25	11.9	-0.502
572.5	11.9	-0.502
572.75	11.9	-0.502
573	11.9	-0.502
573.25	11.9	-0.502
573.5	11.9	-0.502
573.75	11.9	-0.502
574	11.9	-0.502
574.25	11.9	-0.502
574.5	11.9	-0.502
574.75	11.9	-0.502
575	11.9	-0.502
575.25	11.9	-0.502
575.5	11.9	-0.502
575.75	11.9	-0.502
576	11.9	-0.502
576.25	11.9	-0.502
576.5	11.9	-0.502
576.75	11.9	-0.502
577	11.9	-0.502
577.25	11.9	-0.502
577.5	11.9	-0.502
577.75	11.9	-0.502
578	11.9	-0.502
578.25	11.9	-0.502
578.5	11.9	-0.502
578.75	11.9	-0.502
579	11.9	-0.502
579.25	11.9	-0.502
579.5	11.9	-0.502
579.75	11.9	-0.502
580	11.9	-0.502
580.25	11.9	-0.502
580.5	11.9	-0.502
580.75	11.9	-0.502
581	11.9	-0.502
581.25	11.9	-0.502
581.5	11.9	-0.502
581.75	11.9	-0.502
582	11.9	-0.502
582.25	11.9	-0.502
582.5	11.9	-0.502
582.75	11.9	-0.502
583	11.9	-0.502
583.25	11.9	-0.502
583.5	11.9	-0.502
583.75	11.9	-0.502
584	11.9	-0.502
584.25	11.9	-0.502
584.5	11.9	-0.502
584.75	11.9	-0.502
585	11.9	-0.502
585.25	11.9	-0.502
585.5	11.9	-0.502
585.75	11.9	-0.502
586	11.9	-0.502
586.25	11.905	-0.502
586.5	11.905	-0.502
586.75	11.905	-0.502
587	11.905	-0.502
587.25	11.905	-0.502
587.5	11.9	-0.502
587.75	11.905	-0.502
588	11.905	-0.502
588.25	11.905	-0.502
588.5	11.905	-0.502
588.75	11.905	-0.502
589	11.905	-0.502
589.25	11.905	-0.502
589.5	11.905	-0.502
589.75	11.905	-0.502
590	11.905	-0.502
590.25	11.905	-0.502
590.5	11.905	-0.502
590.75	11.905	-0.502
591	11.905	-0.502
591.25	11.905	-0.502
591.5	11.905	-0.502
591.75	11.905	-0.502
592	11.905	-0.502
592.25	11.905	-0.502
592.5	11.905	-0.502
592.75	11.905	-0.502
593	11.905	-0.502
593.25	11.905	-0.502
593.5	11.905	-0.502
593.75	11.905	-0.502
594	11.905	-0.502
594.25	11.905	-0.502
594.5	11.905	-0.502
594.75	11.905	-0.502
595	11.905	-0.502
595.25	11.905	-0.502
595.5	11.905	-0.502
595.75	11.905	-0.502
596	11.905	-0.502
596.25	11.905	-0.502
596.5	11.905	-0.502
596.75	11.905	-0.502
597	11.905	-0.502
597.25	11.905	-0.502
597.5	11.905	-0.502
597.75	11.905	-0.502
