11.25	1.500	12.11	53.75	2.499	11.97	52.5	4.9980	11.83
11.5	1.500	12.11	55	2.499	11.97	53.75	4.9990	11.825
11.75	1.500	12.11	56.25	2.499	11.965	55	4.9990	11.825
12	1.500	12.10	57.5	2.499	11.965	56.25	4.9980	11.825
12.25	1.500	12.10	58.75	2.499	11.965	57.5	4.9980	11.82
12.5	1.500	12.10	60	2.499	11.965	58.75	4.9980	11.82
12.75	1.500	12.10	61.25	2.499	11.965	60	4.9980	11.815
13	1.500	12.10	62.5	2.499	11.965	61.25	4.9980	11.815
13.25	1.500	12.10	63.75	2.499	11.96	62.5	4.9980	11.815
13.5	1.500	12.10	65	2.499	11.96	63.75	4.9980	11.815
13.75	1.500	12.10	66.25	2.499	11.96	65	4.9980	11.81
14	1.500	12.10	67.5	2.499	11.96	66.25	4.9980	11.81
14.25	1.500	12.10	68.75	2.499	11.96	67.5	4.9980	11.81
14.5	1.500	12.10	70	2.499	11.96	68.75	4.9980	11.805
14.75	1.500	12.10	71.25	2.499	11.955	70	4.9980	11.805
15	1.500	12.10	72.5	2.499	11.955	71.25	4.9980	11.8
15.25	1.500	12.10	73.75	2.499	11.955	72.5	4.9980	11.8
15.5	1.500	12.10	75	2.499	11.955	73.75	4.9980	11.8
15.75	1.500	12.10	76.25	2.499	11.955	75	4.9980	11.8
16	1.500	12.10	77.5	2.499	11.955	76.25	4.9980	11.795
16.25	1.500	12.10	78.75	2.499	11.95	77.5	4.9980	11.795
16.5	1.500	12.10	80	2.499	11.95	78.75	4.9980	11.795
16.75	1.500	12.10	81.25	2.499	11.95	80	4.9990	11.79
17	1.500	12.10	82.5	2.499	11.95	81.25	4.9980	11.79
17.25	1.500	12.10	83.75	2.499	11.95	82.5	4.9980	11.79
17.5	1.500	12.10	85	2.499	11.95	83.75	4.9980	11.785
17.75	1.500	12.10	86.25	2.499	11.945	85	4.9980	11.785
18	1.500	12.10	87.5	2.499	11.945	86.25	4.9980	11.785
18.25	1.500	12.10	88.75	2.499	11.945	87.5	4.9980	11.78
18.5	1.500	12.10	90	2.499	11.945	88.75	4.9980	11.78
18.75	1.500	12.10	91.25	2.499	11.945	90	4.9980	11.78
19	1.500	12.10	92.5	2.499	11.945	91.25	4.9980	11.775
19.25	1.500	12.10	93.75	2.499	11.94	92.5	4.9980	11.775
19.5	1.500	12.10	95	2.499	11.94	93.75	4.9980	11.775
19.75	1.500	12.10	96.25	2.499	11.94	95	4.9980	11.77
20	1.500	12.10	97.5	2.499	11.94	96.25	4.9980	11.77
20.25	1.500	12.10	98.75	2.499	11.94	97.5	4.9980	11.77
20.5	1.500	12.10	100	2.499	11.94	98.75	4.9980	11.765
20.75	1.500	12.10	101.25	2.499	11.935	100	4.9980	11.765
21	1.500	12.10	102.5	2.499	11.935	101.25	4.9980	11.765
21.25	1.500	12.10	103.75	2.499	11.935	102.5	4.9980	11.76
21.5	1.500	12.10	105	2.499	11.935	103.75	4.9980	11.76
21.75	1.500	12.10	106.25	2.499	11.935	105	4.9980	11.76
22	1.500	12.10	107.5	2.499	11.935	106.25	4.9980	11.76
22.25	1.500	12.10	108.75	2.499	11.935	107.5	4.9980	11.755
22.5	1.500	12.10	110	2.499	11.93	108.75	4.9980	11.755
22.75	1.500	12.10	111.25	2.499	11.93	110	4.9980	11.755
23	1.500	12.10	112.5	2.499	11.93	111.25	4.9980	11.75
23.25	1.500	12.10	113.75	2.499	11.93	112.5	4.9980	11.75
23.5	1.500	12.10	115	2.499	11.93	113.75	4.9980	11.75
23.75	1.500	12.10	116.25	2.499	11.93	115	4.9980	11.745
24	1.500	12.10	117.5	2.499	11.925	116.25	4.9980	11.745
24.25	1.500	12.10	118.75	2.499	11.925	117.5	4.9980	11.745
24.5	1.500	12.10	120	2.499	11.925	118.75	4.9980	11.74
24.75	1.500	12.10	121.25	2.499	11.925	120	4.9980	11.74
25	1.500	12.10	122.5	2.499	11.925	121.25	4.9980	11.74
25.25	1.500	12.10	123.75	2.499	11.925	122.5	4.9980	11.735
25.5	1.500	12.09	125	2.499	11.92	123.75	4.9980	11.735
25.75	1.500	12.09	126.25	2.499	11.92	125	4.9980	11.735
26	1.500	12.09	127.5	2.499	11.92	126.25	4.9980	11.735
26.25	1.500	12.09	128.75	2.499	11.92	127.5	4.9980	11.73
26.5	1.500	12.09	130	2.499	11.92	128.75	4.9980	11.73
26.75	1.500	12.09	131.25	2.499	11.92	130	4.9980	11.73
27	1.500	12.09	132.5	2.499	11.915	131.25	4.9980	11.725
27.25	1.500	12.09	133.75	2.499	11.915	132.5	4.9980	11.725
27.5	1.500	12.09	135	2.499	11.915	133.75	4.9980	11.725
27.75	1.500	12.09	136.25	2.499	11.915	135	4.9980	11.72
28	1.500	12.09	137.5	2.499	11.915	136.25	4.9980	11.72
28.25	1.500	12.09	138.75	2.499	11.915	137.5	4.9980	11.72
28.5	1.500	12.09	140	2.499	11.915	138.75	4.9980	11.715
28.75	1.500	12.09	141.25	2.499	11.91	140	4.9980	11.715
29	1.500	12.09	142.5	2.499	11.91	141.25	4.9980	11.715
29.25	1.500	12.09	143.75	2.499	11.91	142.5	4.9980	11.715
29.5	1.500	12.09	145	2.499	11.91	143.75	4.9980	11.71
29.75	1.500	12.09	146.25	2.499	11.91	145	4.9990	11.71
30	1.500	12.09	147.5	2.499	11.91	146.25	4.9990	11.71
30.25	1.500	12.09	148.75	2.499	11.905	147.5	4.9990	11.705
30.5	1.500	12.09	150	2.499	11.905	148.75	4.9990	11.705
30.75	1.500	12.09	151.25	2.499	11.905	150	4.9990	11.705
31	1.500	12.09	152.5	2.499	11.905	151.25	4.9990	11.7
31.25	1.500	12.09	153.75	2.499	11.905	152.5	4.9990	11.7
31.5	1.500	12.09	155	2.499	11.905	153.75	4.9990	11.7
31.75	1.500	12.09	156.25	2.499	11.905	155	4.9990	11.7
32	1.500	12.09	157.5	2.499	11.9	156.25	4.9990	11.695
32.25	1.500	12.09	158.75	2.499	11.9	157.5	4.9990	11.695
32.5	1.500	12.09	160	2.499	11.9	158.75	4.9990	11.69
32.75	1.500	12.09	161.25	2.499	11.9	160	4.9990	11.69
33	1.500	12.09	162.5	2.499	11.9	161.25	4.9990	11.69
33.25	1.500	12.09	163.75	2.499	11.895	162.5	4.9990	11.685
33.5	1.500	12.09	165	2.499	11.895	163.75	4.9990	11.685
33.75	1.500	12.09	166.25	2.499	11.895	165	4.9990	11.685
34	1.500	12.09	167.5	2.499	11.895	166.25	4.9990	11.68
34.25	1.500	12.09	168.75	2.499	11.895	167.5	4.9990	11.68
34.5	1.500	12.09	170	2.499	11.895	168.75	4.9990	11.68
34.75	1.500	12.09	171.25	2.499	11.895	170	4.9990	11.68
35	1.500	12.09	172.5	2.499	11.895	171.25	4.9990	11.675
35.25	1.500	12.09	173.75	2.499	11.89	172.5	4.9990	11.675
35.5	1.500	12.09	175	2.499	11.89	173.75	4.9990	11.675
35.75	1.500	12.09	176.25	2.499	11.89	175	4.9990	11.67
36	1.500	12.09	177.5	2.499	11.89	176.25	4.9990	11.67
36.25	1.500	12.09	178.75	2.499	11.89	177.5	4.9990	11.67
36.5	1.500	12.09	180	2.499	11.89	178.75	4.9990	11.67
36.75	1.500	12.09	181.25	2.499	11.89	180	4.9990	11.665
37	1.500	12.09	182.5	2.499	11.885	181.25	4.9990	11.665
37.25	1.500	12.09	183.75	2.499	11.885	182.5	4.9990	11.665
37.5	1.500	12.09	185	2.499	11.885	183.75	4.9990	11.66
37.75	1.500	12.09	186.25	2.499	11.885	185	4.9990	11.66
38	1.500	12.09	187.5	2.499	11.88	186.25	4.9990	11.66
38.25	1.500	12.09	188.75	2.499	11.88	187.5	4.9990	11.655
38.5	1.500	12.09	190	2.499	11.88	188.75	4.9990	11.655
38.75	1.500	12.09	191.25	2.499	11.88	190	4.9990	11.655
39	1.500	12.09	192.5	2.499	11.88	191.25	4.9990	11.655
39.25	1.500	12.09	193.75	2.499	11.88	192.5	4.9990	11.65
39.5	1.500	12.09	195	2.499	11.88	193.75	4.9980	11.65
39.75	1.500	12.09	196.25	2.499	11.875	195	4.9990	11.65
40	1.500	12.09	197.5	2.499	11.875	196.25	4.9990	11.645
40.25	1.500	12.09	198.75	2.499	11.875	197.5	4.9990	11.645
40.5	1.500	12.09	200	2.499	11.875	198.75	4.9990	11.645
40.75	1.500	12.09	201.25	2.499	11.875	200	4.9990	11.64
41	1.500	12.09	202.5	2.499	11.875	201.25	4.9990	11.64
41.25	1.500	12.09	203.75	2.499	11.87	202.5	4.9990	11.64
41.5	1.500	12.09	205	2.499	11.87	203.75	4.9990	11.64
41.75	1.500	12.09	206.25	2.499	11.87	205	4.9990	11.635
42	1.500	12.09	207.5	2.499	11.87	206.25	4.9980	11.635
42.25	1.500	12.09	208.75	2.499	11.87	207.5	4.9990	11.635
42.5	1.500	12.09	210	2.499	11.87	208.75	4.9990	11.63
42.75	1.500	12.09	211.25	2.499	11.87	210	4.9990	11.63
43	1.500	12.09	212.5	2.499	11.865	211.25	4.9990	11.63
43.25	1.500	12.09	213.75	2.499	11.865	212.5	4.9990	11.63
43.5	1.500	12.09	215	2.499	11.865	213.75	4.9990	11.625
43.75	1.500	12.09	216.25	2.499	11.865	215	4.9990	11.625
44	1.500	12.09	217.5	2.499	11.865	216.25	4.9990	11.625
44.25	1.500	12.09	218.75	2.499	11.865	217.5	4.9980	11.62
44.5	1.500	12.09	220	2.499	11.865	218.75	4.9990	11.62
44.75	1.500	12.09	221.25	2.499	11.86	220	4.9990	11.62
45	1.500	12.09	222.5	2.499	11.86	221.25	4.9990	11.615
45.25	1.500	12.09	223.75	2.499	11.86	222.5	4.9990	11.615
45.5	1.500	12.09	225	2.499	11.86	223.75	4.9980	11.615
45.75	1.500	12.09	226.25	2.499	11.86	225	4.9980	11.615
46	1.500	12.09	227.5	2.499	11.86	226.25	4.9990	11.61
46.25	1.500	12.09	228.75	2.499	11.86	227.5	4.9990	11.61
46.5	1.500	12.09	230	2.499	11.855	228.75	4.9980	11.61
46.75	1.500	12.09	231.25	2.499	11.855	230	4.9980	11.61
47	1.500	12.09	232.5	2.499	11.855	231.25	4.9980	11.605
47.25	1.500	12.09	233.75	2.499	11.855	232.5	4.9980	11.605
47.5	1.500	12.09	235	2.499	11.855	233.75	4.9990	11.605
47.75	1.500	12.09	236.25	2.499	11.855	235	4.9980	11.6
48	1.500	12.08	237.5	2.499	11.85	236.25	4.9990	11.6
48.25	1.500	12.09	238.75	2.499	11.85	237.5	4.9990	11.6
48.5	1.500	12.08	240	2.499	11.85	238.75	4.9980	11.595
48.75	1.500	12.08	241.25	2.499	11.85	240	4.9990	11.595
49	1.500	12.08	242.5	2.499	11.85	241.25	4.9980	11.595
49.25	1.500	12.08	243.75	2.499	11.85	242.5	4.9980	11.595
49.5	1.500	12.08	245	2.499	11.845	243.75	4.9980	11.59
49.75	1.500	12.08	246.25	2.499	11.845	245	4.9980	11.59
50	1.500	12.08	247.5	2.499	11.845	246.25	4.9980	11.59
50.25	1.500	12.08	248.75	2.499	11.845	247.5	4.9980	11.585
50.5	1.500	12.08	250	2.499	11.845	248.75	4.9980	11.585
50.75	1.500	12.08	251.25	2.499	11.845	250	4.9980	11.585
51	1.500	12.08	252.5	2.499	11.845	251.25	4.9990	11.585
51.25	1.500	12.08	253.75	2.499	11.845	252.5	4.9980	11.58
51.5	1.500	12.08	255	2.499	11.84	253.75	4.9980	11.58
51.75	1.500	12.08	256.25	2.499	11.84	255	4.9980	11.58
52	1.500	12.08	257.5	2.499	11.84	256.25	4.9980	11.58
52.25	1.500	12.08	258.75	2.499	11.84	257.5	4.9980	11.575
52.5	1.500	12.08	260	2.499	11.84	258.75	4.9990	11.575
52.75	1.500	12.08	261.25	2.499	11.84	260	4.9990	11.575
53	1.500	12.08	262.5	2.499	11.835	261.25	4.9980	11.57
53.25	1.500	12.08	263.75	2.499	11.835	262.5	4.9980	11.57
53.5	1.500	12.08	265	2.499	11.835	263.75	4.9980	11.57
53.75	1.500	12.08	266.25	2.499	11.835	265	4.9980	11.565
54	1.500	12.08	267.5	2.499	11.835	266.25	4.9990	11.565
54.25	1.500	12.08	268.75	2.499	11.835	267.5	4.9980	11.565
54.5	1.500	12.08	270	2.499	11.835	268.75	4.9980	11.565
54.75	1.500	12.08	271.25	2.499	11.83	270	4.9980	11.56
55	1.500	12.08	272.5	2.499	11.83	271.25	4.9980	11.56
55.25	1.500	12.08	273.75	2.499	11.83	272.5	4.9990	11.56
55.5	1.500	12.08	275	2.499	11.83	273.75	4.9980	11.56
55.75	1.500	12.08	276.25	2.499	11.83	275	4.9980	11.555
56	1.500	12.08	277.5	2.499	11.83	276.25	4.9980	11.555
56.25	1.500	12.08	278.75	2.499	11.83	277.5	4.9980	11.555
56.5	1.500	12.08	280	2.499	11.825	278.75	4.9980	11.555
56.75	1.500	12.08	281.25	2.499	11.825	280	4.9980	11.55
57	1.500	12.08	282.5	2.499	11.825	281.25	4.9980	11.55
57.25	1.500	12.08	283.75	2.499	11.825	282.5	4.9980	11.55
57.5	1.500	12.08	285	2.499	11.825	283.75	4.9980	11.545
57.75	1.500	12.08	286.25	2.499	11.825	285	4.9980	11.545
58	1.500	12.08	287.5	2.499	11.825	286.25	4.9980	11.545
58.25	1.500	12.08	288.75	2.499	11.82	287.5	4.9980	11.545
58.5	1.500	12.08	290	2.499	11.82	288.75	4.9980	11.54
58.75	1.500	12.08	291.25	2.499	11.82	290	4.9980	11.54
59	1.500	12.08	292.5	2.499	11.82	291.25	4.9980	11.54
59.25	1.500	12.08	293.75	2.499	11.82	292.5	4.9980	11.54
59.5	1.500	12.08	295	2.499	11.82	293.75	4.9990	11.535
59.75	1.500	12.08	296.25	2.499	11.82	295	4.9980	11.535
60	1.500	12.08	297.5	2.499	11.815	296.25	4.9990	11.535
60.25	1.500	12.08	298.75	2.499	11.815	297.5	4.9980	11.53
60.5	1.500	12.08	300	2.499	11.815	298.75	4.9980	11.53
60.75	1.500	12.08	301.25	2.499	11.815	300	4.9980	11.53
61	1.500	12.08	302.5	2.499	11.815	301.25	4.9980	11.53
61.25	1.500	12.08	303.75	2.499	11.815	302.5	4.9980	11.525
61.5	1.500	12.08	305	2.499	11.81	303.75	4.9980	11.525
61.75	1.500	12.08	306.25	2.499	11.81	305	4.9980	11.525
62	1.500	12.08	307.5	2.499	11.81	306.25	4.9980	11.525
62.25	1.500	12.08	308.75	2.499	11.81	307.5	4.9980	11.52
62.5	1.500	12.08	310	2.499	11.81	308.75	4.9980	11.52
62.75	1.500	12.08	311.25	2.499	11.81	310	4.9980	11.52
63	1.500	12.08	312.5	2.499	11.81	311.25	4.9990	11.52
63.25	1.500	12.08	313.75	2.499	11.81	312.5	4.9980	11.515
63.5	1.500	12.08	315	2.499	11.805	313.75	4.9980	11.515
63.75	1.500	12.08	316.25	2.499	11.805	315	4.9980	11.515
64	1.500	12.08	317.5	2.499	11.805	316.25	4.9980	11.515
64.25	1.500	12.08	318.75	2.499	11.805	317.5	4.9980	11.51
64.5	1.500	12.08	320	2.499	11.805	318.75	4.9980	11.51
64.75	1.500	12.08	321.25	2.499	11.805	320	4.9980	11.51
65	1.500	12.08	322.5	2.499	11.805	321.25	4.9980	11.51
65.25	1.500	12.08	323.75	2.499	11.8	322.5	4.9980	11.505
65.5	1.500	12.08	325	2.499	11.8	323.75	4.9980	11.505
65.75	1.500	12.08	326.25	2.499	11.8	325	4.9980	11.5
66	1.500	12.08	327.5	2.499	11.8	326.25	4.9980	11.5
66.25	1.500	12.08	328.75	2.499	11.8	327.5	4.9980	11.5
66.5	1.500	12.08	330	2.499	11.8	328.75	4.9980	11.5
66.75	1.500	12.08	331.25	2.499	11.8	330	4.9980	11.495
67	1.500	12.08	332.5	2.499	11.795	331.25	4.9980	11.495
67.25	1.500	12.08	333.75	2.499	11.795	332.5	4.9980	11.495
67.5	1.500	12.08	335	2.499	11.795	333.75	4.9980	11.495
67.75	1.500	12.08	336.25	2.499	11.795	335	4.9980	11.49
68	1.500	12.08	337.5	2.499	11.795	336.25	4.9980	11.49
68.25	1.500	12.08	338.75	2.499	11.795	337.5	4.9980	11.49
68.5	1.500	12.08	340	2.499	11.795	338.75	4.9980	11.49
68.75	1.500	12.08	341.25	2.499	11.79	340	4.9980	11.485
69	1.500	12.08	342.5	2.499	11.79	341.25	4.9980	11.485
69.25	1.500	12.08	343.75	2.499	11.79	342.5	4.9980	11.485
69.5	1.500	12.08	345	2.499	11.79	343.75	4.9980	11.485
69.75	1.500	12.08	346.25	2.499	11.79	345	4.9980	11.48
70	1.500	12.08	347.5	2.499	11.79	346.25	4.9980	11.48
70.25	1.500	12.08	348.75	2.499	11.79	347.5	4.9980	11.48
70.5	1.500	12.07	350	2.499	11.785	348.75	4.9980	11.48
70.75	1.500	12.08	351.25	2.499	11.785	350	4.9980	11.475
71	1.500	12.07	352.5	2.499	11.785	351.25	4.9980	11.475
71.25	1.500	12.07	353.75	2.499	11.785	352.5	4.9980	11.475
71.5	1.500	12.07	355	2.499	11.785	353.75	4.9980	11.475
71.75	1.500	12.07	356.25	2.499	11.785	355	4.9980	11.47
72	1.500	12.07	357.5	2.499	11.785	356.25	4.9980	11.47
72.25	1.500	12.07	358.75	2.499	11.78	357.5	4.9980	11.47
72.5	1.500	12.07	360	2.499	11.78	358.75	4.9980	11.47
72.75	1.500	12.07	361.25	2.499	11.78	360	4.9980	11.465
73	1.500	12.07	362.5	2.499	11.78	361.25	4.9980	11.465
73.25	1.500	12.07	363.75	2.499	11.78	362.5	4.9980	11.465
73.5	1.500	12.07	365	2.499	11.78	363.75	4.9980	11.465
73.75	1.500	12.07	366.25	2.499	11.78	365	4.9980	11.46
74	1.500	12.07	367.5	2.499	11.775	366.25	4.9980	11.46
74.25	1.500	12.07	368.75	2.499	11.775	367.5	4.9980	11.46
74.5	1.500	12.07	370	2.499	11.775	368.75	4.9980	11.46
74.75	1.500	12.07	371.25	2.498	11.775	370	4.9980	11.455
75	1.500	12.07	372.5	2.499	11.775	371.25	4.9980	11.455
75.25	1.500	12.07	373.75	2.499	11.775	372.5	4.9980	11.455
75.5	1.500	12.07	375	2.499	11.775	373.75	4.9980	11.455
75.75	1.500	12.07	376.25	2.499	11.77	375	4.9980	11.45
76	1.500	12.07	377.5	2.499	11.77	376.25	4.9980	11.45
76.25	1.500	12.07	378.75	2.499	11.77	377.5	4.9980	11.45
76.5	1.500	12.07	380	2.499	11.77	378.75	4.9980	11.45
76.75	1.500	12.07	381.25	2.499	11.77	380	4.9980	11.445
77	1.500	12.07	382.5	2.499	11.77	381.25	4.9980	11.445
77.25	1.500	12.07	383.75	2.499	11.77	382.5	4.9980	11.445
77.5	1.500	12.07	385	2.498	11.77	383.75	4.9980	11.445
77.75	1.500	12.07	386.25	2.499	11.765	385	4.9980	11.44
78	1.500	12.07	387.5	2.499	11.765	386.25	4.9980	11.44
78.25	1.500	12.07	388.75	2.499	11.765	387.5	4.9980	11.44
78.5	1.500	12.07	390	2.499	11.765	388.75	4.9980	11.44
78.75	1.500	12.07	391.25	2.499	11.765	390	4.9980	11.435
79	1.500	12.07	392.5	2.499	11.765	391.25	4.9980	11.435
79.25	1.500	12.07	393.75	2.499	11.765	392.5	4.9980	11.435
79.5	1.500	12.07	395	2.499	11.76	393.75	4.9980	11.435
79.75	1.500	12.07	396.25	2.499	11.76	395	4.9980	11.435
80	1.500	12.07	397.5	2.499	11.76	396.25	4.9980	11.43
80.25	1.500	12.07	398.75	2.499	11.76	397.5	4.9980	11.43
80.5	1.500	12.07	400	2.499	11.76	398.75	4.9980	11.43
80.75	1.500	12.07	401.25	2.499	11.76	400	4.9980	11.43
81	1.500	12.07	402.5	2.499	11.76	401.25	4.9980	11.425
81.25	1.500	12.07	403.75	2.499	11.755	402.5	4.9980	11.425
81.5	1.500	12.07	405	2.499	11.755	403.75	4.9980	11.425
81.75	1.500	12.07	406.25	2.499	11.755	405	4.9980	11.425
82	1.500	12.07	407.5	2.499	11.755	406.25	4.9980	11.42
82.25	1.500	12.07	408.75	2.499	11.755	407.5	4.9980	11.42
82.5	1.500	12.07	410	2.499	11.755	408.75	4.9980	11.42
82.75	1.500	12.07	411.25	2.499	11.755	410	4.9980	11.42
83	1.500	12.07	412.5	2.498	11.75	411.25	4.9980	11.415
83.25	1.500	12.07	413.75	2.499	11.75	412.5	4.9980	11.415
83.5	1.500	12.07	415	2.499	11.75	413.75	4.9980	11.415
83.75	1.500	12.07	416.25	2.499	11.75	415	4.9980	11.415
84	1.500	12.07	417.5	2.499	11.75	416.25	4.9980	11.415
84.25	1.500	12.07	418.75	2.499	11.75	417.5	4.9980	11.41
84.5	1.500	12.07	420	2.499	11.75	418.75	4.9980	11.41
84.75	1.500	12.07	421.25	2.499	11.745	420	4.9980	11.41
85	1.500	12.07	422.5	2.499	11.745	421.25	4.9980	11.41
85.25	1.500	12.07	423.75	2.499	11.745	422.5	4.9980	11.405
85.5	1.500	12.07	425	2.499	11.745	423.75	4.9980	11.405
85.75	1.500	12.07	426.25	2.499	11.745	425	4.9980	11.405
86	1.500	12.07	427.5	2.499	11.745	426.25	4.9980	11.405
86.25	1.500	12.07	428.75	2.499	11.745	427.5	4.9980	11.4
86.5	1.500	12.07	430	2.498	11.745	428.75	4.9980	11.4
86.75	1.500	12.07	431.25	2.499	11.74	430	4.9980	11.4
87	1.500	12.07	432.5	2.499	11.74	431.25	4.9980	11.4
87.25	1.500	12.07	433.75	2.499	11.74	432.5	4.9980	11.4
87.5	1.500	12.07	435	2.499	11.74	433.75	4.9980	11.395
87.75	1.500	12.07	436.25	2.499	11.74	435	4.9980	11.395
88	1.500	12.07	437.5	2.499	11.74	436.25	4.9980	11.395
88.25	1.500	12.07	438.75	2.499	11.74	437.5	4.9980	11.395
88.5	1.500	12.07	440	2.499	11.735	438.75	4.9980	11.39
88.75	1.500	12.07	441.25	2.499	11.735	440	4.9980	11.39
89	1.500	12.07	442.5	2.499	11.735	441.25	4.9980	11.39
89.25	1.500	12.07	443.75	2.499	11.735	442.5	4.9980	11.39
89.5	1.500	12.07	445	2.499	11.735	443.75	4.9980	11.385
89.75	1.500	12.07	446.25	2.499	11.735	445	4.9980	11.385
90	1.500	12.07	447.5	2.499	11.735	446.25	4.9980	11.385
90.25	1.500	12.07	448.75	2.499	11.73	447.5	4.9980	11.385
90.5	1.500	12.07	450	2.499	11.73	448.75	4.9980	11.385
90.75	1.500	12.07	451.25	2.499	11.73	450	4.9980	11.38
91	1.500	12.07	452.5	2.499	11.73	451.25	4.9980	11.38
91.25	1.500	12.07	453.75	2.499	11.73	452.5	4.9980	11.38
91.5	1.500	12.07	455	2.499	11.73	453.75	4.9980	11.38
91.75	1.500	12.07	456.25	2.498	11.73	455	4.9980	11.375
92	1.500	12.07	457.5	2.499	11.725	456.25	4.9980	11.375
92.25	1.500	12.07	458.75	2.499	11.725	457.5	4.9980	11.375
92.5	1.500	12.07	460	2.499	11.725	458.75	4.9980	11.375
92.75	1.500	12.07	461.25	2.499	11.725	460	4.9980	11.375
93	1.500	12.07	462.5	2.499	11.725	461.25	4.9980	11.37
93.25	1.500	12.07	463.75	2.499	11.725	462.5	4.9980	11.37
93.5	1.500	12.07	465	2.499	11.725	463.75	4.9980	11.37
93.75	1.500	12.07	466.25	2.499	11.725	465	4.9980	11.37
94	1.500	12.07	467.5	2.498	11.72	466.25	4.9980	11.365
94.25	1.500	12.07	468.75	2.499	11.72	467.5	4.9980	11.365
94.5	1.500	12.07	470	2.499	11.72	468.75	4.9980	11.365
94.75	1.500	12.07	471.25	2.499	11.72	470	4.9980	11.365
95	1.500	12.07	472.5	2.499	11.72	471.25	4.9980	11.365
95.25	1.500	12.07	473.75	2.499	11.72	472.5	4.9980	11.36
95.5	1.500	12.07	475	2.499	11.72	473.75	4.9980	11.36
95.75	1.500	12.07	476.25	2.499	11.715	475	4.9980	11.36
96	1.500	12.07	477.5	2.499	11.715	476.25	4.9980	11.36
96.25	1.500	12.07	478.75	2.499	11.715	477.5	4.9980	11.355
96.5	1.500	12.07	480	2.499	11.715	478.75	4.9980	11.355
96.75	1.500	12.06	481.25	2.499	11.715	480	4.9980	11.355
97	1.500	12.07	482.5	2.499	11.715	481.25	4.9980	11.355
97.25	1.500	12.07	483.75	2.499	11.715	482.5	4.9980	11.355
97.5	1.500	12.06	485	2.499	11.715	483.75	4.9980	11.35
97.75	1.500	12.06	486.25	2.499	11.71	485	4.9980	11.35
98	1.500	12.06	487.5	2.499	11.71	486.25	4.9980	11.35
98.25	1.500	12.06	488.75	2.499	11.71	487.5	4.9980	11.35
98.5	1.500	12.06	490	2.499	11.71	488.75	4.9980	11.345
